category,month,total_sales,total_profit
Furniture,Sep,261089.0,45155.0
Furniture,Oct,227827.0,41967.0
Furniture,Mar,296035.0,51631.0
Office Supplies,Feb,683202.0,119912.0
Technology,Jul,263310.0,47453.0
Office Supplies,Dec,844756.0,150125.0
Furniture,Aug,252903.0,44985.0
Office Supplies,Jul,688509.0,122729.0
Office Supplies,Jun,641690.0,114055.0
Technology,Sep,211755.0,36977.0
Technology,Dec,279753.0,49486.0
Technology,Jun,293907.0,53015.0
Office Supplies,Jan,789708.0,142768.0
Technology,Aug,267036.0,46680.0
Technology,Oct,321166.0,53316.0
Technology,Jan,268997.0,50056.0
Office Supplies,Mar,718014.0,121580.0
Office Supplies,Aug,665734.0,120487.0
Office Supplies,Sep,678048.0,116843.0
Office Supplies,Oct,743459.0,128967.0
Furniture,Nov,247044.0,42116.0
Office Supplies,Nov,679251.0,117634.0
Technology,May,266398.0,45911.0
Furniture,Feb,203783.0,37333.0
Office Supplies,Apr,665089.0,117968.0
Furniture,Jan,243541.0,43181.0
Furniture,Jun,237121.0,42338.0
Technology,Nov,291171.0,51493.0
Technology,Mar,255362.0,45147.0
Technology,Feb,253925.0,42646.0
Furniture,Apr,274898.0,49157.0
Technology,Apr,273737.0,47592.0
Furniture,Dec,263360.0,48270.0
Office Supplies,May,732485.0,130456.0
Furniture,Jul,209408.0,37108.0
Furniture,May,233383.0,43560.0
