segment,month_name,total_sales,total_profit
Corporate,Oct,413925.0,72224.0
Home Office,Jul,279775.0,48217.0
Consumer,Jul,638745.0,111958.0
Corporate,Mar,387751.0,65979.0
Consumer,Nov,615668.0,105996.0
Home Office,Aug,217259.0,36601.0
Consumer,Aug,681826.0,124754.0
Corporate,Aug,373737.0,65852.0
Home Office,Apr,222996.0,39544.0
Consumer,Jun,670084.0,117639.0
Consumer,May,669691.0,118091.0
Home Office,Sep,208087.0,34944.0
Corporate,Jul,359923.0,65350.0
Corporate,Dec,479947.0,87295.0
Corporate,May,418455.0,73758.0
Corporate,Apr,423836.0,73566.0
Home Office,May,263300.0,48432.0
Home Office,Jan,274319.0,49990.0
Home Office,Jun,226610.0,40829.0
Consumer,Sep,676314.0,117531.0
Home Office,Mar,273369.0,45181.0
Consumer,Apr,673206.0,120553.0
Home Office,Nov,244584.0,42566.0
Home Office,Oct,273215.0,47931.0
Consumer,Dec,756288.0,134331.0
Corporate,Nov,456910.0,79860.0
Corporate,Sep,361323.0,63410.0
Corporate,Feb,373549.0,63653.0
Home Office,Feb,221497.0,39894.0
Consumer,Mar,689716.0,121421.0
Consumer,Oct,683914.0,117652.0
Corporate,Jan,446140.0,78560.0
Consumer,Jan,682471.0,125376.0
Corporate,Jun,378117.0,67755.0
Home Office,Dec,254719.0,43089.0
Consumer,Feb,612761.0,108765.0
