region,month_name,total_sales
South,Mar,288202.0
South,Jan,249301.0
East,Apr,427196.0
East,Nov,407430.0
Central,May,353571.0
East,Mar,376583.0
Central,Oct,300840.0
South,Nov,216160.0
Central,Apr,319598.0
South,Jul,208487.0
Central,Mar,346951.0
East,Jan,406478.0
West,Apr,403662.0
East,Sep,370927.0
South,Sep,246949.0
West,Aug,382798.0
Central,Nov,329285.0
South,Feb,249020.0
West,Mar,411688.0
South,Dec,285701.0
East,Feb,348398.0
West,Dec,494956.0
West,Sep,370447.0
Central,Sep,301358.0
South,Aug,262772.0
East,Jun,328464.0
West,Jan,467565.0
South,Apr,212674.0
Central,Dec,347854.0
West,Oct,429746.0
Central,Jun,324843.0
Central,Aug,274817.0
East,Oct,437526.0
West,Jun,443673.0
West,Jul,390779.0
West,Nov,419518.0
East,Dec,415791.0
South,Jun,240730.0
East,Jul,396317.0
East,May,351399.0
South,Oct,258639.0
Central,Jul,331054.0
Central,Jan,338477.0
East,Aug,394733.0
Central,Feb,311250.0
South,May,255020.0
West,May,449388.0
West,Feb,336030.0
