category,month,total_sales,total_profit
Furniture,Sep,278185.0,48033.0
Furniture,Oct,248441.0,45540.0
Furniture,Mar,316585.0,55384.0
Office Supplies,Feb,742132.0,130475.0
Technology,Jul,294358.0,52351.0
Office Supplies,Dec,917418.0,162506.0
Furniture,Aug,275943.0,49403.0
Office Supplies,Jul,775545.0,136623.0
Office Supplies,Jun,730512.0,130659.0
Technology,Sep,232002.0,40276.0
Technology,Dec,314149.0,55164.0
Technology,Jun,324369.0,58987.0
Office Supplies,Jan,867619.0,156228.0
Technology,Aug,306208.0,52705.0
Technology,Oct,349636.0,58466.0
Technology,Jan,311953.0,57732.0
Office Supplies,Mar,815522.0,137481.0
Office Supplies,Aug,725597.0,131281.0
Office Supplies,Sep,770096.0,133561.0
Office Supplies,Oct,809510.0,139839.0
Furniture,Nov,271019.0,46374.0
Office Supplies,Nov,761464.0,130716.0
Technology,May,296623.0,51268.0
Furniture,Feb,220375.0,40227.0
Office Supplies,Apr,754288.0,133430.0
Furniture,Jan,274087.0,49071.0
Furniture,Jun,266198.0,45811.0
Technology,Nov,322485.0,57598.0
Technology,Mar,278237.0,49024.0
Technology,Feb,275721.0,46430.0
Furniture,Apr,305346.0,55194.0
Technology,Apr,296940.0,51754.0
Furniture,Dec,294188.0,52917.0
Office Supplies,May,816783.0,145901.0
Furniture,Jul,245687.0,42922.0
Furniture,May,285326.0,52472.0
