category,month,total_sales,total_profit
Furniture,Sep,289705.0,49986.0
Furniture,Oct,256061.0,47090.0
Furniture,Mar,321118.0,56276.0
Office Supplies,Feb,754929.0,132602.0
Technology,Jul,301787.0,53790.0
Office Supplies,Dec,930539.0,164587.0
Furniture,Aug,281021.0,50340.0
Office Supplies,Jul,797540.0,141003.0
Office Supplies,Jun,753080.0,134603.0
Technology,Sep,236607.0,41032.0
Technology,Dec,320428.0,56244.0
Technology,Jun,328067.0,59678.0
Office Supplies,Jan,880746.0,158861.0
Technology,Aug,314631.0,54103.0
Technology,Oct,356872.0,59717.0
Technology,Jan,318456.0,59002.0
Office Supplies,Mar,830023.0,139964.0
Office Supplies,Aug,737913.0,133649.0
Office Supplies,Sep,790325.0,136806.0
Office Supplies,Oct,827049.0,142640.0
Furniture,Nov,278821.0,47655.0
Office Supplies,Nov,783107.0,135096.0
Technology,May,300116.0,51976.0
Furniture,Feb,224596.0,41048.0
Office Supplies,Apr,764438.0,135029.0
Furniture,Jan,277723.0,49715.0
Furniture,Jun,275075.0,47054.0
Technology,Nov,336852.0,60465.0
Technology,Mar,284638.0,50333.0
Technology,Feb,279871.0,46967.0
Furniture,Apr,321179.0,57073.0
Technology,Apr,304030.0,52915.0
Furniture,Dec,306903.0,55543.0
Office Supplies,May,830536.0,147999.0
Furniture,Jul,252627.0,44250.0
Furniture,May,300216.0,55491.0
