category,month,total_sales,total_profit
Furniture,Sep,253451.0,44158.0
Furniture,Oct,219263.0,40358.0
Furniture,Mar,288615.0,50385.0
Office Supplies,Feb,667877.0,117291.0
Technology,Jul,256112.0,45745.0
Office Supplies,Dec,824116.0,146967.0
Furniture,Aug,245574.0,43615.0
Office Supplies,Jul,660644.0,118582.0
Office Supplies,Jun,615110.0,109134.0
Technology,Sep,207345.0,36141.0
Technology,Dec,272455.0,47998.0
Technology,Jun,285168.0,51506.0
Office Supplies,Jan,763836.0,138367.0
Technology,Aug,254077.0,44056.0
Technology,Oct,295886.0,48628.0
Technology,Jan,260644.0,48537.0
Office Supplies,Mar,695924.0,117631.0
Office Supplies,Aug,650329.0,117696.0
Office Supplies,Sep,651198.0,111785.0
Office Supplies,Oct,717222.0,123370.0
Furniture,Nov,232811.0,38984.0
Office Supplies,Nov,660409.0,114492.0
Technology,May,260593.0,44729.0
Furniture,Feb,199848.0,36593.0
Office Supplies,Apr,639847.0,113913.0
Furniture,Jan,235171.0,41709.0
Furniture,Jun,229131.0,40788.0
Technology,Nov,280047.0,49307.0
Technology,Mar,243517.0,43212.0
Technology,Feb,245828.0,41270.0
Furniture,Apr,265870.0,47680.0
Technology,Apr,269396.0,46808.0
Furniture,Dec,250086.0,45741.0
Office Supplies,May,708858.0,126378.0
Furniture,Jul,203058.0,35902.0
Furniture,May,225667.0,42531.0
