category,month,total_sales,total_profit
Furniture,Sep,250341.0,43577.0
Furniture,Oct,218901.0,40311.0
Furniture,Mar,285468.0,49775.0
Office Supplies,Feb,663588.0,116515.0
Technology,Jul,253980.0,45407.0
Office Supplies,Dec,811978.0,144684.0
Furniture,Aug,244142.0,43340.0
Office Supplies,Jul,643271.0,114494.0
Office Supplies,Jun,602604.0,107002.0
Technology,Sep,206753.0,36045.0
Technology,Dec,270251.0,47703.0
Technology,Jun,282836.0,51069.0
Office Supplies,Jan,744336.0,134587.0
Technology,Aug,250138.0,43473.0
Technology,Oct,291924.0,47954.0
Technology,Jan,256033.0,47835.0
Office Supplies,Mar,687162.0,115999.0
Office Supplies,Aug,645618.0,116748.0
Office Supplies,Sep,639081.0,109685.0
Office Supplies,Oct,704359.0,120542.0
Furniture,Nov,231792.0,38849.0
Office Supplies,Nov,642091.0,110168.0
Technology,May,255643.0,43619.0
Furniture,Feb,198608.0,36364.0
Office Supplies,Apr,631953.0,112468.0
Furniture,Jan,231859.0,41239.0
Furniture,Jun,225761.0,40208.0
Technology,Nov,276433.0,48626.0
Technology,Mar,239712.0,42581.0
Technology,Feb,243320.0,40792.0
Furniture,Apr,263032.0,47191.0
Technology,Apr,266487.0,46308.0
Furniture,Dec,248601.0,45471.0
Office Supplies,May,699371.0,124766.0
Furniture,Jul,198519.0,35132.0
Furniture,May,224644.0,42399.0
