category,month,total_sales,total_profit
Furniture,Sep,250341.0,43577.0
Furniture,Oct,216790.0,39905.0
Furniture,Mar,284904.0,49666.0
Office Supplies,Feb,662672.0,116409.0
Technology,Jul,252653.0,45133.0
Office Supplies,Dec,809939.0,144216.0
Furniture,Aug,243170.0,43150.0
Office Supplies,Jul,639947.0,113814.0
Office Supplies,Jun,600854.0,106643.0
Technology,Sep,205239.0,35740.0
Technology,Dec,270023.0,47682.0
Technology,Jun,282777.0,51053.0
Office Supplies,Jan,743258.0,134392.0
Technology,Aug,249278.0,43330.0
Technology,Oct,290703.0,47796.0
Technology,Jan,255530.0,47737.0
Office Supplies,Mar,683019.0,115278.0
Office Supplies,Aug,644446.0,116614.0
Office Supplies,Sep,635965.0,109067.0
Office Supplies,Oct,699132.0,119611.0
Furniture,Nov,231792.0,38849.0
Office Supplies,Nov,638778.0,109656.0
Technology,May,253782.0,43235.0
Furniture,Feb,197770.0,36184.0
Office Supplies,Apr,630259.0,112156.0
Furniture,Jan,231431.0,41116.0
Furniture,Jun,217951.0,38954.0
Technology,Nov,276350.0,48604.0
Technology,Mar,238276.0,42205.0
Technology,Feb,234557.0,38442.0
Furniture,Apr,257717.0,46457.0
Technology,Apr,261309.0,45766.0
Furniture,Dec,247590.0,45306.0
Office Supplies,May,698646.0,124609.0
Furniture,Jul,197383.0,34891.0
Furniture,May,223840.0,42325.0
