region,month_name,total_sales
South,Mar,227722.0
South,Jan,210348.0
East,Apr,327314.0
East,Nov,335112.0
Central,May,288138.0
East,Mar,302105.0
Central,Oct,247789.0
South,Nov,177502.0
Central,Apr,274276.0
South,Jul,157381.0
Central,Mar,298781.0
East,Jan,318529.0
West,Apr,327119.0
East,Sep,290450.0
South,Sep,198206.0
West,Aug,314410.0
Central,Nov,272219.0
South,Feb,216285.0
West,Mar,345383.0
South,Dec,233979.0
East,Feb,300646.0
West,Dec,395233.0
West,Sep,313781.0
Central,Sep,264536.0
South,Aug,210769.0
East,Jun,272178.0
West,Jan,390392.0
South,Apr,178262.0
Central,Dec,297910.0
West,Oct,351333.0
Central,Jun,261944.0
Central,Aug,231289.0
East,Oct,359308.0
West,Jun,335108.0
West,Jul,331459.0
West,Nov,329601.0
East,Dec,349362.0
South,Jun,189985.0
East,Jul,305332.0
East,May,284018.0
South,Oct,216293.0
Central,Jul,259221.0
Central,Jan,271410.0
East,Aug,334501.0
Central,Feb,265618.0
South,May,207393.0
West,May,341820.0
West,Feb,274917.0
