category,month,total_sales,total_profit
Furniture,Sep,247186.0,43154.0
Furniture,Oct,213458.0,39172.0
Furniture,Mar,270659.0,48238.0
Office Supplies,Feb,651005.0,114263.0
Technology,Jul,246884.0,44008.0
Office Supplies,Dec,787799.0,141211.0
Furniture,Aug,237825.0,42214.0
Office Supplies,Jul,630820.0,112294.0
Office Supplies,Jun,574920.0,102962.0
Technology,Sep,201190.0,35021.0
Technology,Dec,265727.0,46967.0
Technology,Jun,281420.0,50749.0
Office Supplies,Jan,719690.0,130513.0
Technology,Aug,243279.0,42164.0
Technology,Oct,288675.0,47434.0
Technology,Jan,252974.0,47297.0
Office Supplies,Mar,676655.0,114150.0
Office Supplies,Aug,619649.0,113125.0
Office Supplies,Sep,625715.0,107472.0
Office Supplies,Oct,682284.0,117018.0
Furniture,Nov,228968.0,38321.0
Office Supplies,Nov,623228.0,106969.0
Technology,May,250812.0,42809.0
Furniture,Feb,192619.0,35510.0
Office Supplies,Apr,617027.0,109857.0
Furniture,Jan,227642.0,40419.0
Furniture,Jun,215065.0,38460.0
Technology,Nov,272388.0,47977.0
Technology,Mar,236100.0,41762.0
Technology,Feb,228749.0,37143.0
Furniture,Apr,250033.0,44862.0
Technology,Apr,258022.0,45172.0
Furniture,Dec,243361.0,44537.0
Office Supplies,May,671928.0,118801.0
Furniture,Jul,190200.0,33918.0
Furniture,May,220776.0,41782.0
