segment,month_name,total_sales,total_profit
Corporate,Oct,441208.0,76445.0
Home Office,Jul,295267.0,50936.0
Consumer,Jul,673665.0,118273.0
Corporate,Mar,417751.0,71416.0
Consumer,Nov,661129.0,114690.0
Home Office,Aug,234041.0,39813.0
Consumer,Aug,714505.0,130436.0
Corporate,Aug,390075.0,68662.0
Home Office,Apr,231820.0,41465.0
Consumer,Jun,720044.0,126715.0
Consumer,May,720376.0,128342.0
Home Office,Sep,219318.0,36754.0
Corporate,Jul,384291.0,70025.0
Corporate,Dec,505129.0,92268.0
Corporate,May,430455.0,75619.0
Corporate,Apr,446189.0,76332.0
Home Office,May,281405.0,51681.0
Home Office,Jan,284179.0,51622.0
Home Office,Jun,240561.0,43263.0
Consumer,Sep,721492.0,125113.0
Home Office,Mar,280207.0,46407.0
Consumer,Apr,713899.0,127562.0
Home Office,Nov,260187.0,45317.0
Home Office,Oct,280318.0,49221.0
Consumer,Dec,789344.0,139555.0
Corporate,Nov,477591.0,83227.0
Corporate,Sep,378253.0,66252.0
Corporate,Feb,394259.0,67131.0
Home Office,Feb,233903.0,41672.0
Consumer,Mar,738625.0,128907.0
Consumer,Oct,720164.0,124148.0
Corporate,Jan,471234.0,83127.0
Consumer,Jan,725034.0,133553.0
Corporate,Jun,396408.0,71505.0
Home Office,Dec,264969.0,44789.0
Consumer,Feb,635951.0,112741.0
