region,month_name,total_sales
South,Mar,294061.0
South,Jan,259584.0
East,Apr,437989.0
East,Nov,426699.0
Central,May,369979.0
East,Mar,402996.0
Central,Oct,312188.0
South,Nov,221796.0
Central,Apr,340576.0
South,Jul,212342.0
Central,Mar,352338.0
East,Jan,416875.0
West,Apr,419339.0
East,Sep,392354.0
South,Sep,254872.0
West,Aug,398536.0
Central,Nov,341183.0
South,Feb,258980.0
West,Mar,422264.0
South,Dec,294063.0
East,Feb,358231.0
West,Dec,507667.0
West,Sep,389281.0
Central,Sep,309983.0
South,Aug,272168.0
East,Jun,339090.0
West,Jan,482442.0
South,Apr,231810.0
Central,Dec,356136.0
West,Oct,443320.0
Central,Jun,333610.0
Central,Aug,282571.0
East,Oct,460904.0
West,Jun,461958.0
West,Jul,412334.0
West,Nov,431266.0
East,Dec,426221.0
South,Jun,259303.0
East,Jul,411500.0
East,May,366408.0
South,Oct,265900.0
Central,Jul,351765.0
Central,Jan,350134.0
East,Aug,406885.0
Central,Feb,327091.0
South,May,263780.0
West,May,472957.0
West,Feb,349607.0
