category,month,total_sales,total_profit
Furniture,Sep,239015.0,41824.0
Furniture,Oct,205437.0,37597.0
Furniture,Mar,261254.0,46573.0
Office Supplies,Feb,619435.0,109518.0
Technology,Jul,235038.0,41796.0
Office Supplies,Dec,743539.0,134378.0
Furniture,Aug,226215.0,39824.0
Office Supplies,Jul,597214.0,106795.0
Office Supplies,Jun,531181.0,95492.0
Technology,Sep,192380.0,33507.0
Technology,Dec,255957.0,45453.0
Technology,Jun,264712.0,47565.0
Office Supplies,Jan,690868.0,125350.0
Technology,Aug,228350.0,39419.0
Technology,Oct,279464.0,45934.0
Technology,Jan,246292.0,46237.0
Office Supplies,Mar,655575.0,110592.0
Office Supplies,Aug,596968.0,109455.0
Office Supplies,Sep,599490.0,102931.0
Office Supplies,Oct,649579.0,111655.0
Furniture,Nov,215826.0,36221.0
Office Supplies,Nov,595723.0,102211.0
Technology,May,233615.0,39437.0
Furniture,Feb,180678.0,33584.0
Office Supplies,Apr,579037.0,103599.0
Furniture,Jan,205418.0,35959.0
Furniture,Jun,203689.0,36668.0
Technology,Nov,263853.0,46152.0
Technology,Mar,226285.0,40010.0
Technology,Feb,208059.0,33839.0
Furniture,Apr,236762.0,42587.0
Technology,Apr,237640.0,41347.0
Furniture,Dec,215501.0,38620.0
Office Supplies,May,630492.0,111645.0
Furniture,Jul,181308.0,32543.0
Furniture,May,214645.0,40523.0
