category,month,total_sales,total_profit
Furniture,Sep,282771.0,48885.0
Furniture,Oct,255088.0,46948.0
Furniture,Mar,319688.0,56055.0
Office Supplies,Feb,751222.0,132041.0
Technology,Jul,299043.0,53156.0
Office Supplies,Dec,925242.0,163756.0
Furniture,Aug,280161.0,50130.0
Office Supplies,Jul,785633.0,138706.0
Office Supplies,Jun,746502.0,133253.0
Technology,Sep,235528.0,40934.0
Technology,Dec,318727.0,56003.0
Technology,Jun,327546.0,59618.0
Office Supplies,Jan,876815.0,158097.0
Technology,Aug,311128.0,53578.0
Technology,Oct,356071.0,59549.0
Technology,Jan,315344.0,58382.0
Office Supplies,Mar,826849.0,139483.0
Office Supplies,Aug,733144.0,132874.0
Office Supplies,Sep,782916.0,135681.0
Office Supplies,Oct,823006.0,141822.0
Furniture,Nov,277679.0,47507.0
Office Supplies,Nov,775749.0,133644.0
Technology,May,299701.0,51906.0
Furniture,Feb,223792.0,40872.0
Office Supplies,Apr,762741.0,134675.0
Furniture,Jan,276302.0,49438.0
Furniture,Jun,272222.0,46693.0
Technology,Nov,327120.0,58262.0
Technology,Mar,284133.0,50261.0
Technology,Feb,279618.0,46899.0
Furniture,Apr,317399.0,56333.0
Technology,Apr,301505.0,52453.0
Furniture,Dec,305898.0,55379.0
Office Supplies,May,826493.0,147302.0
Furniture,Jul,249991.0,43700.0
Furniture,May,290376.0,53241.0
