segment,month_name,total_sales,total_profit
Corporate,Oct,403037.0,70205.0
Home Office,Jul,270758.0,46940.0
Consumer,Jul,618354.0,108621.0
Corporate,Mar,378048.0,64294.0
Consumer,Nov,598548.0,103055.0
Home Office,Aug,212565.0,35767.0
Consumer,Aug,659910.0,120166.0
Corporate,Aug,360809.0,63073.0
Home Office,Apr,217077.0,38719.0
Consumer,Jun,651840.0,114549.0
Consumer,May,629849.0,111813.0
Home Office,Sep,198915.0,33162.0
Corporate,Jul,342836.0,62438.0
Corporate,Dec,471476.0,85774.0
Corporate,May,410258.0,72087.0
Corporate,Apr,402286.0,70813.0
Home Office,May,241684.0,44912.0
Home Office,Jan,260414.0,47310.0
Home Office,Jun,219010.0,39713.0
Consumer,Sep,662348.0,115368.0
Home Office,Mar,262737.0,43175.0
Consumer,Apr,659746.0,117984.0
Home Office,Nov,237844.0,41574.0
Home Office,Oct,264957.0,46374.0
Consumer,Dec,723297.0,129215.0
Corporate,Nov,443516.0,77413.0
Corporate,Sep,350254.0,61510.0
Corporate,Feb,363733.0,61978.0
Home Office,Feb,214812.0,38272.0
Consumer,Mar,675457.0,118939.0
Consumer,Oct,669355.0,115404.0
Corporate,Jan,440408.0,77639.0
Consumer,Jan,662356.0,121791.0
Corporate,Jun,368765.0,66073.0
Home Office,Dec,248909.0,42092.0
Consumer,Feb,595394.0,105764.0
