region,month_name,total_sales
South,Mar,299185.0
South,Jan,263374.0
East,Apr,442030.0
East,Nov,428383.0
Central,May,375603.0
East,Mar,409533.0
Central,Oct,315661.0
South,Nov,225268.0
Central,Apr,346343.0
South,Jul,214257.0
Central,Mar,356857.0
East,Jan,419707.0
West,Apr,423355.0
East,Sep,396942.0
South,Sep,257448.0
West,Aug,402739.0
Central,Nov,345590.0
South,Feb,260987.0
West,Mar,427246.0
South,Dec,299042.0
East,Feb,364735.0
West,Dec,510900.0
West,Sep,393075.0
Central,Sep,314911.0
South,Aug,280968.0
East,Jun,340492.0
West,Jan,485886.0
South,Apr,234248.0
Central,Dec,358532.0
West,Oct,464726.0
Central,Jun,338791.0
Central,Aug,288877.0
East,Oct,465987.0
West,Jun,467004.0
West,Jul,415062.0
West,Nov,437102.0
East,Dec,430507.0
South,Jun,262922.0
East,Jul,417376.0
East,May,369519.0
South,Oct,268467.0
Central,Jul,360180.0
Central,Jan,357405.0
East,Aug,410964.0
Central,Feb,348662.0
South,May,266227.0
West,May,476188.0
West,Feb,352538.0
