segment,month_name,total_sales,total_profit
Corporate,Oct,359382.0,61218.0
Home Office,Jul,218145.0,37499.0
Consumer,Jul,537029.0,95806.0
Corporate,Mar,330140.0,57270.0
Consumer,Nov,521511.0,90062.0
Home Office,Aug,185673.0,31394.0
Consumer,Aug,589321.0,108290.0
Corporate,Aug,311738.0,55343.0
Home Office,Apr,191167.0,34357.0
Consumer,Jun,550844.0,98454.0
Consumer,May,559904.0,99365.0
Home Office,Sep,169851.0,28298.0
Corporate,Jul,294496.0,54102.0
Corporate,Dec,428938.0,78363.0
Corporate,May,359811.0,62800.0
Corporate,Apr,333068.0,58104.0
Home Office,May,196808.0,36116.0
Home Office,Jan,226053.0,41589.0
Home Office,Jun,178329.0,32921.0
Consumer,Sep,578730.0,100662.0
Home Office,Mar,230986.0,36915.0
Consumer,Apr,569991.0,102444.0
Home Office,Nov,211984.0,37327.0
Home Office,Oct,222205.0,38372.0
Consumer,Dec,626791.0,112338.0
Corporate,Nov,377634.0,63480.0
Corporate,Sep,314712.0,55108.0
Corporate,Feb,327940.0,55702.0
Home Office,Feb,192659.0,34423.0
Consumer,Mar,610083.0,107883.0
Consumer,Oct,578975.0,100431.0
Corporate,Jan,395233.0,69215.0
Consumer,Jan,567639.0,105512.0
Corporate,Jun,326448.0,58096.0
Home Office,Dec,201369.0,34020.0
Consumer,Feb,532547.0,93495.0
