segment,month_name,total_sales,total_profit
Corporate,Oct,356722.0,60864.0
Home Office,Jul,216779.0,37166.0
Consumer,Jul,533668.0,95298.0
Corporate,Mar,327655.0,56790.0
Consumer,Nov,516414.0,89159.0
Home Office,Aug,184256.0,31050.0
Consumer,Aug,585870.0,107845.0
Corporate,Aug,307703.0,54598.0
Home Office,Apr,189958.0,34112.0
Consumer,Jun,533948.0,95299.0
Consumer,May,548803.0,97822.0
Home Office,Sep,167598.0,27927.0
Corporate,Jul,291028.0,53260.0
Corporate,Dec,425998.0,77943.0
Corporate,May,355082.0,61947.0
Corporate,Apr,328580.0,57329.0
Home Office,May,195293.0,35972.0
Home Office,Jan,225079.0,41377.0
Home Office,Jun,174749.0,32371.0
Consumer,Sep,570993.0,98627.0
Home Office,Mar,229532.0,36797.0
Consumer,Apr,568023.0,102105.0
Home Office,Nov,211230.0,37185.0
Home Office,Oct,220913.0,38101.0
Consumer,Dec,621647.0,111405.0
Corporate,Nov,375586.0,63106.0
Corporate,Sep,310448.0,54606.0
Corporate,Feb,327152.0,55577.0
Home Office,Feb,184776.0,33101.0
Consumer,Mar,604783.0,107135.0
Consumer,Oct,576604.0,100093.0
Corporate,Jan,393225.0,68993.0
Consumer,Jan,552860.0,101922.0
Corporate,Jun,325079.0,57860.0
Home Office,Dec,197114.0,33366.0
Consumer,Feb,518125.0,91999.0
