region,month_name,total_sales
South,Mar,227989.0
South,Jan,210660.0
East,Apr,328534.0
East,Nov,336747.0
Central,May,292586.0
East,Mar,303748.0
Central,Oct,248375.0
South,Nov,177947.0
Central,Apr,274753.0
South,Jul,158120.0
Central,Mar,300008.0
East,Jan,319182.0
West,Apr,329817.0
East,Sep,292371.0
South,Sep,198329.0
West,Aug,315505.0
Central,Nov,273146.0
South,Feb,216734.0
West,Mar,346398.0
South,Dec,235586.0
East,Feb,301335.0
West,Dec,398197.0
West,Sep,314327.0
Central,Sep,265207.0
South,Aug,210769.0
East,Jun,275067.0
West,Jan,392687.0
South,Apr,178262.0
Central,Dec,298040.0
West,Oct,353059.0
Central,Jun,263330.0
Central,Aug,232493.0
East,Oct,359434.0
West,Jun,337066.0
West,Jul,333433.0
West,Nov,329976.0
East,Dec,349547.0
South,Jun,190139.0
East,Jul,306517.0
East,May,285468.0
South,Oct,216293.0
Central,Jul,259785.0
Central,Jan,272345.0
East,Aug,334813.0
Central,Feb,266468.0
South,May,207393.0
West,May,349187.0
West,Feb,276365.0
