segment,month_name,total_sales,total_profit
Corporate,Oct,404705.0,70568.0
Home Office,Jul,275527.0,47752.0
Consumer,Jul,623800.0,109488.0
Corporate,Mar,381165.0,64762.0
Consumer,Nov,603662.0,103863.0
Home Office,Aug,213735.0,35946.0
Consumer,Aug,665225.0,121430.0
Corporate,Aug,364033.0,63666.0
Home Office,Apr,218881.0,39012.0
Consumer,Jun,656351.0,115232.0
Consumer,May,646109.0,114055.0
Home Office,Sep,201861.0,33568.0
Corporate,Jul,354835.0,64389.0
Corporate,Dec,473710.0,86157.0
Corporate,May,412714.0,72453.0
Corporate,Apr,404836.0,71202.0
Home Office,May,245886.0,45463.0
Home Office,Jan,264504.0,48051.0
Home Office,Jun,222394.0,40180.0
Consumer,Sep,668154.0,116241.0
Home Office,Mar,268197.0,44209.0
Consumer,Apr,663733.0,118832.0
Home Office,Nov,239261.0,41738.0
Home Office,Oct,268758.0,47088.0
Consumer,Dec,740175.0,131230.0
Corporate,Nov,448218.0,78185.0
Corporate,Sep,353417.0,62065.0
Corporate,Feb,366550.0,62346.0
Home Office,Feb,217476.0,39025.0
Consumer,Mar,682813.0,120370.0
Consumer,Oct,674947.0,116324.0
Corporate,Jan,442390.0,77947.0
Consumer,Jan,668258.0,122695.0
Corporate,Jun,372042.0,66704.0
Home Office,Dec,250892.0,42487.0
Consumer,Feb,601374.0,106836.0
