category,month,total_sales,total_profit
Furniture,Sep,263556.0,45663.0
Furniture,Oct,231894.0,42543.0
Furniture,Mar,297228.0,51894.0
Office Supplies,Feb,688304.0,120872.0
Technology,Jul,264360.0,47663.0
Office Supplies,Dec,848390.0,150822.0
Furniture,Aug,257357.0,45569.0
Office Supplies,Jul,695339.0,123973.0
Office Supplies,Jun,654746.0,116089.0
Technology,Sep,212424.0,37099.0
Technology,Dec,286604.0,50894.0
Technology,Jun,296357.0,53524.0
Office Supplies,Jan,794211.0,143409.0
Technology,Aug,272113.0,47347.0
Technology,Oct,322736.0,53527.0
Technology,Jan,271978.0,50669.0
Office Supplies,Mar,721448.0,122171.0
Office Supplies,Aug,668525.0,120894.0
Office Supplies,Sep,683205.0,117962.0
Office Supplies,Oct,752015.0,130748.0
Furniture,Nov,250091.0,42584.0
Office Supplies,Nov,684040.0,118478.0
Technology,May,267466.0,46177.0
Furniture,Feb,204748.0,37528.0
Office Supplies,Apr,671445.0,118992.0
Furniture,Jan,246710.0,43606.0
Furniture,Jun,239683.0,42715.0
Technology,Nov,293624.0,51967.0
Technology,Mar,256264.0,45323.0
Technology,Feb,255466.0,42953.0
Furniture,Apr,287743.0,51874.0
Technology,Apr,275866.0,47771.0
Furniture,Dec,264319.0,48400.0
Office Supplies,May,736979.0,131340.0
Furniture,Jul,213239.0,37718.0
Furniture,May,234848.0,43810.0
