region,month_name,total_sales
South,Mar,210953.0
South,Jan,185001.0
East,Apr,299918.0
East,Nov,306746.0
Central,May,250781.0
East,Mar,279461.0
Central,Oct,229348.0
South,Nov,163763.0
Central,Apr,247112.0
South,Jul,136674.0
Central,Mar,279843.0
East,Jan,295041.0
West,Apr,288462.0
East,Sep,270959.0
South,Sep,187632.0
West,Aug,272924.0
Central,Nov,244959.0
South,Feb,201755.0
West,Mar,309053.0
South,Dec,205970.0
East,Feb,276888.0
West,Dec,357658.0
West,Sep,283648.0
Central,Sep,236959.0
South,Aug,188679.0
East,Jun,243067.0
West,Jan,350866.0
South,Apr,167429.0
Central,Dec,261835.0
West,Oct,317146.0
Central,Jun,232205.0
Central,Aug,211944.0
East,Oct,327766.0
West,Jun,295835.0
West,Jul,300058.0
West,Nov,300496.0
East,Dec,313153.0
South,Jun,176922.0
East,Jul,275549.0
East,May,267684.0
South,Oct,197956.0
Central,Jul,230723.0
Central,Jan,250471.0
East,Aug,300448.0
Central,Feb,233210.0
South,May,187763.0
West,May,298436.0
West,Feb,232888.0
