category,month,total_sales,total_profit
Furniture,Sep,234006.0,40724.0
Furniture,Oct,203001.0,37048.0
Furniture,Mar,248274.0,44706.0
Office Supplies,Feb,599502.0,106118.0
Technology,Jul,224109.0,40327.0
Office Supplies,Dec,712195.0,127817.0
Furniture,Aug,206166.0,36943.0
Office Supplies,Jul,582695.0,104022.0
Office Supplies,Jun,518870.0,93405.0
Technology,Sep,187612.0,32553.0
Technology,Dec,240927.0,42256.0
Technology,Jun,257650.0,46468.0
Office Supplies,Jan,666851.0,120934.0
Technology,Aug,216850.0,37842.0
Technology,Oct,271400.0,44526.0
Technology,Jan,240714.0,45030.0
Office Supplies,Mar,639087.0,108231.0
Office Supplies,Aug,578618.0,105810.0
Office Supplies,Sep,586979.0,100940.0
Office Supplies,Oct,635974.0,109374.0
Furniture,Nov,210086.0,35196.0
Office Supplies,Nov,585173.0,100347.0
Technology,May,218974.0,36960.0
Furniture,Feb,177967.0,33110.0
Office Supplies,Apr,566654.0,101659.0
Furniture,Jan,200083.0,35129.0
Furniture,Jun,200326.0,36276.0
Technology,Nov,255737.0,44763.0
Technology,Mar,219970.0,38902.0
Technology,Feb,205108.0,33434.0
Furniture,Apr,230983.0,41564.0
Technology,Apr,228071.0,39582.0
Furniture,Dec,212445.0,38007.0
Office Supplies,May,616441.0,109589.0
Furniture,Jul,176906.0,31872.0
Furniture,May,210417.0,39836.0
