region,month_name,total_sales
South,Mar,264068.0
South,Jan,229058.0
East,Apr,386722.0
East,Nov,376231.0
Central,May,316815.0
East,Mar,338990.0
Central,Oct,279134.0
South,Nov,197634.0
Central,Apr,303485.0
South,Jul,186326.0
Central,Mar,327571.0
East,Jan,377124.0
West,Apr,385982.0
East,Sep,336701.0
South,Sep,228915.0
West,Aug,358846.0
Central,Nov,309743.0
South,Feb,236491.0
West,Mar,380160.0
South,Dec,271078.0
East,Feb,326677.0
West,Dec,453443.0
West,Sep,345035.0
Central,Sep,286802.0
South,Aug,248365.0
East,Jun,307114.0
West,Jan,437670.0
South,Apr,198998.0
Central,Dec,321009.0
West,Oct,403479.0
Central,Jun,300700.0
Central,Aug,257809.0
East,Oct,410804.0
West,Jun,404770.0
West,Jul,371144.0
West,Nov,389773.0
East,Dec,392126.0
South,Jun,221358.0
East,Jul,361774.0
East,May,317698.0
South,Oct,238054.0
Central,Jul,306247.0
Central,Jan,313322.0
East,Aug,365924.0
Central,Feb,292923.0
South,May,234089.0
West,May,403269.0
West,Feb,315522.0
