segment,month_name,total_sales,total_profit
Corporate,Oct,392398.0,68673.0
Home Office,Jul,253890.0,44679.0
Consumer,Jul,588136.0,104099.0
Corporate,Mar,365446.0,62284.0
Consumer,Nov,570573.0,98728.0
Home Office,Aug,205759.0,34656.0
Consumer,Aug,646230.0,117960.0
Corporate,Aug,341159.0,60447.0
Home Office,Apr,210377.0,37570.0
Consumer,Jun,624763.0,110727.0
Consumer,May,605954.0,107385.0
Home Office,Sep,187952.0,31397.0
Corporate,Jul,325490.0,59576.0
Corporate,Dec,455572.0,82852.0
Corporate,May,401033.0,70530.0
Corporate,Apr,380656.0,66399.0
Home Office,May,227963.0,42538.0
Home Office,Jan,253469.0,46142.0
Home Office,Jun,208425.0,37849.0
Consumer,Sep,631255.0,109746.0
Home Office,Mar,255935.0,41829.0
Consumer,Apr,638038.0,113864.0
Home Office,Nov,230220.0,40301.0
Home Office,Oct,257882.0,44921.0
Consumer,Dec,696364.0,125024.0
Corporate,Nov,421572.0,73214.0
Corporate,Sep,338025.0,59221.0
Corporate,Feb,357434.0,61015.0
Home Office,Feb,209603.0,37350.0
Consumer,Mar,651212.0,114994.0
Consumer,Oct,645622.0,111159.0
Corporate,Jan,420438.0,73575.0
Consumer,Jan,634174.0,117104.0
Corporate,Jun,353436.0,62926.0
Home Office,Dec,239224.0,40588.0
Consumer,Feb,577872.0,102320.0
