region,month_name,total_sales
South,Mar,223417.0
South,Jan,195291.0
East,Apr,316410.0
East,Nov,326649.0
Central,May,275114.0
East,Mar,293542.0
Central,Oct,244042.0
South,Nov,173268.0
Central,Apr,266360.0
South,Jul,154059.0
Central,Mar,294257.0
East,Jan,309296.0
West,Apr,305661.0
East,Sep,282938.0
South,Sep,195346.0
West,Aug,306529.0
Central,Nov,267604.0
South,Feb,212069.0
West,Mar,338383.0
South,Dec,219545.0
East,Feb,290577.0
West,Dec,376230.0
West,Sep,302467.0
Central,Sep,252909.0
South,Aug,199165.0
East,Jun,258447.0
West,Jan,376950.0
South,Apr,172647.0
Central,Dec,284602.0
West,Oct,343746.0
Central,Jun,246517.0
Central,Aug,225358.0
East,Oct,341515.0
West,Jun,314140.0
West,Jul,319473.0
West,Nov,316008.0
East,Dec,339694.0
South,Jun,184046.0
East,Jul,300532.0
East,May,277809.0
South,Oct,210429.0
Central,Jul,249838.0
Central,Jan,266136.0
East,Aug,323849.0
Central,Feb,246957.0
South,May,201932.0
West,May,328608.0
West,Feb,264577.0
