category,month,total_sales,total_profit
Furniture,Sep,244575.0,42798.0
Furniture,Oct,210528.0,38605.0
Furniture,Mar,265371.0,47253.0
Office Supplies,Feb,630515.0,111383.0
Technology,Jul,242197.0,43211.0
Office Supplies,Dec,769831.0,137900.0
Furniture,Aug,230618.0,40751.0
Office Supplies,Jul,618630.0,110209.0
Office Supplies,Jun,562232.0,100802.0
Technology,Sep,196230.0,34228.0
Technology,Dec,260214.0,46267.0
Technology,Jun,277741.0,50282.0
Office Supplies,Jan,711987.0,129010.0
Technology,Aug,241056.0,41773.0
Technology,Oct,282804.0,46438.0
Technology,Jan,250215.0,46827.0
Office Supplies,Mar,669497.0,113124.0
Office Supplies,Aug,610110.0,111646.0
Office Supplies,Sep,611916.0,104751.0
Office Supplies,Oct,663800.0,114395.0
Furniture,Nov,227134.0,38056.0
Office Supplies,Nov,611400.0,104979.0
Technology,May,238019.0,40148.0
Furniture,Feb,186441.0,34523.0
Office Supplies,Apr,601750.0,107647.0
Furniture,Jan,223522.0,39864.0
Furniture,Jun,212223.0,37940.0
Technology,Nov,268583.0,47119.0
Technology,Mar,232989.0,41203.0
Technology,Feb,218064.0,35394.0
Furniture,Apr,245386.0,44225.0
Technology,Apr,244415.0,42510.0
Furniture,Dec,219778.0,39400.0
Office Supplies,May,656505.0,116343.0
Furniture,Jul,185526.0,33212.0
Furniture,May,218217.0,41285.0
