region,month_name,total_sales
South,Mar,286481.0
South,Jan,248753.0
East,Apr,424047.0
East,Nov,405723.0
Central,May,353374.0
East,Mar,375999.0
Central,Oct,300840.0
South,Nov,215545.0
Central,Apr,319409.0
South,Jul,207466.0
Central,Mar,346495.0
East,Jan,404131.0
West,Apr,402678.0
East,Sep,368608.0
South,Sep,246136.0
West,Aug,381741.0
Central,Nov,329170.0
South,Feb,248687.0
West,Mar,410635.0
South,Dec,284713.0
East,Feb,347780.0
West,Dec,483496.0
West,Sep,369142.0
Central,Sep,300704.0
South,Aug,262772.0
East,Jun,327260.0
West,Jan,467036.0
South,Apr,212674.0
Central,Dec,347364.0
West,Oct,428555.0
Central,Jun,324843.0
Central,Aug,274817.0
East,Oct,435961.0
West,Jun,442840.0
West,Jul,388985.0
West,Nov,414681.0
East,Dec,414430.0
South,Jun,239499.0
East,Jul,394680.0
East,May,349806.0
South,Oct,258003.0
Central,Jul,330251.0
Central,Jan,337056.0
East,Aug,393470.0
Central,Feb,311050.0
South,May,255020.0
West,May,447050.0
West,Feb,334792.0
