category,month,total_sales,total_profit
Furniture,Sep,242288.0,42429.0
Furniture,Oct,207184.0,37974.0
Furniture,Mar,262355.0,46746.0
Office Supplies,Feb,623248.0,110225.0
Technology,Jul,239622.0,42785.0
Office Supplies,Dec,757347.0,135991.0
Furniture,Aug,226605.0,39913.0
Office Supplies,Jul,606204.0,107930.0
Office Supplies,Jun,533980.0,95784.0
Technology,Sep,192954.0,33625.0
Technology,Dec,256798.0,45619.0
Technology,Jun,265527.0,47754.0
Office Supplies,Jan,696839.0,126431.0
Technology,Aug,228621.0,39492.0
Technology,Oct,281155.0,46198.0
Technology,Jan,247621.0,46435.0
Office Supplies,Mar,659456.0,111337.0
Office Supplies,Aug,602134.0,110352.0
Office Supplies,Sep,600734.0,103123.0
Office Supplies,Oct,653703.0,112435.0
Furniture,Nov,219062.0,36960.0
Office Supplies,Nov,603097.0,103498.0
Technology,May,235115.0,39716.0
Furniture,Feb,181514.0,33651.0
Office Supplies,Apr,584549.0,104630.0
Furniture,Jan,207075.0,36198.0
Furniture,Jun,204001.0,36703.0
Technology,Nov,265066.0,46368.0
Technology,Mar,228346.0,40335.0
Technology,Feb,211442.0,34544.0
Furniture,Apr,238545.0,43054.0
Technology,Apr,239736.0,41734.0
Furniture,Dec,216636.0,38859.0
Office Supplies,May,638088.0,113464.0
Furniture,Jul,183183.0,32820.0
Furniture,May,215810.0,40777.0
