category,month,total_sales,total_profit
Furniture,Sep,250057.0,43496.0
Furniture,Oct,216790.0,39905.0
Furniture,Mar,284549.0,49622.0
Office Supplies,Feb,661518.0,116141.0
Technology,Jul,252653.0,45133.0
Office Supplies,Dec,808448.0,143924.0
Furniture,Aug,242753.0,43098.0
Office Supplies,Jul,638749.0,113629.0
Office Supplies,Jun,599657.0,106509.0
Technology,Sep,204866.0,35700.0
Technology,Dec,269916.0,47675.0
Technology,Jun,282777.0,51053.0
Office Supplies,Jan,741487.0,134130.0
Technology,Aug,248596.0,43266.0
Technology,Oct,290499.0,47750.0
Technology,Jan,255530.0,47737.0
Office Supplies,Mar,682609.0,115219.0
Office Supplies,Aug,640907.0,116105.0
Office Supplies,Sep,634866.0,108875.0
Office Supplies,Oct,698901.0,119552.0
Furniture,Nov,231792.0,38849.0
Office Supplies,Nov,632531.0,108682.0
Technology,May,253782.0,43235.0
Furniture,Feb,197770.0,36184.0
Office Supplies,Apr,629719.0,112078.0
Furniture,Jan,231164.0,41046.0
Furniture,Jun,216794.0,38721.0
Technology,Nov,275709.0,48530.0
Technology,Mar,237680.0,42067.0
Technology,Feb,233479.0,38246.0
Furniture,Apr,256917.0,46268.0
Technology,Apr,261309.0,45766.0
Furniture,Dec,246992.0,45183.0
Office Supplies,May,696643.0,124139.0
Furniture,Jul,197383.0,34891.0
Furniture,May,223239.0,42166.0
