category,month,total_sales,total_profit
Furniture,Sep,272197.0,47180.0
Furniture,Oct,239535.0,43993.0
Furniture,Mar,306967.0,53875.0
Office Supplies,Feb,712574.0,125277.0
Technology,Jul,282883.0,50529.0
Office Supplies,Dec,888448.0,157659.0
Furniture,Aug,264930.0,46768.0
Office Supplies,Jul,743029.0,131008.0
Office Supplies,Jun,688680.0,122385.0
Technology,Sep,225327.0,39108.0
Technology,Dec,302120.0,52933.0
Technology,Jun,309446.0,55968.0
Office Supplies,Jan,829827.0,149782.0
Technology,Aug,289176.0,49921.0
Technology,Oct,336835.0,56194.0
Technology,Jan,295008.0,54762.0
Office Supplies,Mar,764433.0,129586.0
Office Supplies,Aug,696277.0,125687.0
Office Supplies,Sep,735404.0,127186.0
Office Supplies,Oct,779808.0,135274.0
Furniture,Nov,259671.0,44340.0
Office Supplies,Nov,725361.0,124481.0
Technology,May,284409.0,49030.0
Furniture,Feb,210789.0,38766.0
Office Supplies,Apr,720862.0,127355.0
Furniture,Jan,258733.0,45820.0
Furniture,Jun,259787.0,44837.0
Technology,Nov,313586.0,56199.0
Technology,Mar,268666.0,47390.0
Technology,Feb,266421.0,44904.0
Furniture,Apr,297142.0,53610.0
Technology,Apr,287520.0,50059.0
Furniture,Dec,284856.0,51347.0
Office Supplies,May,783015.0,139463.0
Furniture,Jul,238346.0,41744.0
Furniture,May,253908.0,46457.0
