region,month_name,total_sales
South,Mar,257390.0
South,Jan,224176.0
East,Apr,371748.0
East,Nov,366082.0
Central,May,312151.0
East,Mar,329262.0
Central,Oct,274615.0
South,Nov,191993.0
Central,Apr,297755.0
South,Jul,180237.0
Central,Mar,323138.0
East,Jan,366281.0
West,Apr,380842.0
East,Sep,324657.0
South,Sep,216709.0
West,Aug,353072.0
Central,Nov,296469.0
South,Feb,235742.0
West,Mar,372252.0
South,Dec,265897.0
East,Feb,320521.0
West,Dec,439184.0
West,Sep,340864.0
Central,Sep,282804.0
South,Aug,236435.0
East,Jun,302744.0
West,Jan,432490.0
South,Apr,195959.0
Central,Dec,318400.0
West,Oct,398015.0
Central,Jun,285909.0
Central,Aug,252153.0
East,Oct,405393.0
West,Jun,394206.0
West,Jul,366648.0
West,Nov,379411.0
East,Dec,386765.0
South,Jun,218374.0
East,Jul,354884.0
East,May,311277.0
South,Oct,233725.0
Central,Jul,290291.0
Central,Jan,307634.0
East,Aug,362225.0
Central,Feb,287673.0
South,May,229238.0
West,May,395386.0
West,Feb,310731.0
