region,month_name,total_sales
South,Mar,264146.0
South,Jan,229477.0
East,Apr,387152.0
East,Nov,377042.0
Central,May,317686.0
East,Mar,339310.0
Central,Oct,279483.0
South,Nov,198063.0
Central,Apr,303776.0
South,Jul,186326.0
Central,Mar,328403.0
East,Jan,377363.0
West,Apr,385982.0
East,Sep,346813.0
South,Sep,229054.0
West,Aug,358846.0
Central,Nov,310162.0
South,Feb,236491.0
West,Mar,380516.0
South,Dec,271078.0
East,Feb,326677.0
West,Dec,454699.0
West,Sep,345035.0
Central,Sep,287601.0
South,Aug,248365.0
East,Jun,307358.0
West,Jan,438145.0
South,Apr,199125.0
Central,Dec,322457.0
West,Oct,403479.0
Central,Jun,302222.0
Central,Aug,258185.0
East,Oct,411170.0
West,Jun,404770.0
West,Jul,371144.0
West,Nov,389976.0
East,Dec,393293.0
South,Jun,221642.0
East,Jul,361998.0
East,May,318159.0
South,Oct,238054.0
Central,Jul,307214.0
Central,Jan,314022.0
East,Aug,366064.0
Central,Feb,293577.0
South,May,234089.0
West,May,403475.0
West,Feb,315918.0
