region,month_name,total_sales
South,Mar,283265.0
South,Jan,244849.0
East,Apr,418963.0
East,Nov,399813.0
Central,May,349300.0
East,Mar,367243.0
Central,Oct,289629.0
South,Nov,210942.0
Central,Apr,316614.0
South,Jul,205196.0
Central,Mar,341220.0
East,Jan,399298.0
West,Apr,401377.0
East,Sep,366014.0
South,Sep,244098.0
West,Aug,376046.0
Central,Nov,324968.0
South,Feb,245466.0
West,Mar,405622.0
South,Dec,283182.0
East,Feb,342494.0
West,Dec,477713.0
West,Sep,366309.0
Central,Sep,295652.0
South,Aug,256967.0
East,Jun,322656.0
West,Jan,460301.0
South,Apr,210878.0
Central,Dec,344088.0
West,Oct,420935.0
Central,Jun,316582.0
Central,Aug,269573.0
East,Oct,426197.0
West,Jun,424392.0
West,Jul,385146.0
West,Nov,409136.0
East,Dec,410106.0
South,Jun,232483.0
East,Jul,387681.0
East,May,336221.0
South,Oct,254981.0
Central,Jul,327388.0
Central,Jan,325142.0
East,Aug,391090.0
Central,Feb,306078.0
South,May,251219.0
West,May,442122.0
West,Feb,331634.0
