category,month,total_sales,total_profit
Furniture,Sep,232745.0,40479.0
Furniture,Oct,201594.0,36880.0
Furniture,Mar,245918.0,44166.0
Office Supplies,Feb,589235.0,104766.0
Technology,Jul,219136.0,39452.0
Office Supplies,Dec,707997.0,127212.0
Furniture,Aug,205652.0,36849.0
Office Supplies,Jul,575645.0,103096.0
Office Supplies,Jun,516100.0,92888.0
Technology,Sep,186044.0,32159.0
Technology,Dec,238438.0,41726.0
Technology,Jun,254015.0,45678.0
Office Supplies,Jan,661039.0,120016.0
Technology,Aug,214587.0,37385.0
Technology,Oct,262217.0,43125.0
Technology,Jan,240172.0,44963.0
Office Supplies,Mar,635365.0,107587.0
Office Supplies,Aug,573750.0,104967.0
Office Supplies,Sep,584234.0,100408.0
Office Supplies,Oct,629230.0,108078.0
Furniture,Nov,202022.0,34583.0
Office Supplies,Nov,574259.0,98892.0
Technology,May,215916.0,36456.0
Furniture,Feb,177006.0,32983.0
Office Supplies,Apr,561868.0,100735.0
Furniture,Jan,196267.0,34492.0
Furniture,Jun,198562.0,35943.0
Technology,Nov,254345.0,44533.0
Technology,Mar,217452.0,38368.0
Technology,Feb,202191.0,32882.0
Furniture,Apr,229508.0,41321.0
Technology,Apr,226536.0,39210.0
Furniture,Dec,210905.0,37811.0
Office Supplies,May,606864.0,107689.0
Furniture,Jul,174305.0,31404.0
Furniture,May,209264.0,39577.0
