region,month_name,total_sales
South,Mar,269460.0
South,Jan,234388.0
East,Apr,406292.0
East,Nov,388922.0
Central,May,341579.0
East,Mar,350212.0
Central,Oct,284308.0
South,Nov,203391.0
Central,Apr,312035.0
South,Jul,190145.0
Central,Mar,337157.0
East,Jan,385497.0
West,Apr,394784.0
East,Sep,357675.0
South,Sep,233760.0
West,Aug,369571.0
Central,Nov,319142.0
South,Feb,241286.0
West,Mar,392023.0
South,Dec,276492.0
East,Feb,335519.0
West,Dec,468006.0
West,Sep,353659.0
Central,Sep,293299.0
South,Aug,249979.0
East,Jun,315435.0
West,Jan,448798.0
South,Apr,202330.0
Central,Dec,338490.0
West,Oct,415213.0
Central,Jun,312392.0
Central,Aug,266129.0
East,Oct,420804.0
West,Jun,416344.0
West,Jul,378741.0
West,Nov,397958.0
East,Dec,403013.0
South,Jun,225174.0
East,Jul,383882.0
East,May,329294.0
South,Oct,244935.0
Central,Jul,317390.0
Central,Jan,320876.0
East,Aug,379066.0
Central,Feb,301137.0
South,May,246107.0
West,May,425457.0
West,Feb,322924.0
