category,month,total_sales,total_profit
Furniture,Sep,296145.0,51278.0
Furniture,Oct,262273.0,48157.0
Furniture,Mar,331543.0,57524.0
Office Supplies,Feb,772508.0,135483.0
Technology,Jul,308645.0,55160.0
Office Supplies,Dec,944786.0,166837.0
Furniture,Aug,285358.0,51100.0
Office Supplies,Jul,816628.0,143418.0
Office Supplies,Jun,774725.0,138632.0
Technology,Sep,245460.0,42588.0
Technology,Dec,324551.0,57001.0
Technology,Jun,335439.0,60828.0
Office Supplies,Jan,893186.0,161194.0
Technology,Aug,321267.0,55192.0
Technology,Oct,363832.0,60865.0
Technology,Jan,330782.0,61402.0
Office Supplies,Mar,850636.0,142960.0
Office Supplies,Aug,752498.0,136596.0
Office Supplies,Sep,802607.0,139195.0
Office Supplies,Oct,852914.0,147852.0
Furniture,Nov,285343.0,48819.0
Office Supplies,Nov,793359.0,136836.0
Technology,May,314947.0,53716.0
Furniture,Feb,233318.0,42485.0
Office Supplies,Apr,781091.0,138149.0
Furniture,Jan,280828.0,50340.0
Furniture,Jun,282605.0,48207.0
Technology,Nov,341663.0,61510.0
Technology,Mar,288711.0,50896.0
Technology,Feb,286348.0,47968.0
Furniture,Apr,326400.0,57752.0
Technology,Apr,309710.0,53855.0
Furniture,Dec,310975.0,56259.0
Office Supplies,May,848725.0,151155.0
Furniture,Jul,261486.0,45838.0
Furniture,May,308044.0,56614.0
