segment,month_name,total_sales,total_profit
Corporate,Oct,393388.0,68820.0
Home Office,Jul,254486.0,44756.0
Consumer,Jul,591976.0,104876.0
Corporate,Mar,366022.0,62339.0
Consumer,Nov,574652.0,99331.0
Home Office,Aug,205892.0,34685.0
Consumer,Aug,649304.0,118441.0
Corporate,Aug,342799.0,60684.0
Home Office,Apr,210776.0,37599.0
Consumer,Jun,625470.0,110859.0
Consumer,May,609098.0,108019.0
Home Office,Sep,188784.0,31568.0
Corporate,Jul,326476.0,59722.0
Corporate,Dec,462009.0,84164.0
Corporate,May,401105.0,70535.0
Corporate,Apr,382993.0,66696.0
Home Office,May,229090.0,42773.0
Home Office,Jan,253469.0,46142.0
Home Office,Jun,210204.0,38176.0
Consumer,Sep,632095.0,109894.0
Home Office,Mar,256111.0,41874.0
Consumer,Apr,641285.0,114342.0
Home Office,Nov,230670.0,40341.0
Home Office,Oct,258535.0,45011.0
Consumer,Dec,697909.0,125320.0
Corporate,Nov,422433.0,73357.0
Corporate,Sep,338306.0,59262.0
Corporate,Feb,358863.0,61313.0
Home Office,Feb,209942.0,37395.0
Consumer,Mar,652807.0,115175.0
Consumer,Oct,654722.0,112987.0
Corporate,Jan,421331.0,73813.0
Consumer,Jan,638099.0,117729.0
Corporate,Jun,355112.0,63293.0
Home Office,Dec,239395.0,40632.0
Consumer,Feb,579713.0,102645.0
