category,month,total_sales,total_profit
Furniture,Sep,257730.0,44755.0
Furniture,Oct,223349.0,41119.0
Furniture,Mar,294317.0,51323.0
Office Supplies,Feb,679068.0,119217.0
Technology,Jul,260552.0,46758.0
Office Supplies,Dec,840741.0,149528.0
Furniture,Aug,251446.0,44734.0
Office Supplies,Jul,683268.0,121995.0
Office Supplies,Jun,635795.0,113384.0
Technology,Sep,210840.0,36816.0
Technology,Dec,277835.0,49041.0
Technology,Jun,292760.0,52789.0
Office Supplies,Jan,784591.0,141951.0
Technology,Aug,264872.0,46211.0
Technology,Oct,319860.0,53139.0
Technology,Jan,266960.0,49742.0
Office Supplies,Mar,713335.0,120829.0
Office Supplies,Aug,661973.0,119809.0
Office Supplies,Sep,672171.0,115803.0
Office Supplies,Oct,731304.0,125748.0
Furniture,Nov,245897.0,41946.0
Office Supplies,Nov,676515.0,117067.0
Technology,May,265687.0,45811.0
Furniture,Feb,202557.0,37078.0
Office Supplies,Apr,661235.0,117063.0
Furniture,Jan,242050.0,43003.0
Furniture,Jun,235886.0,42110.0
Technology,Nov,289847.0,51265.0
Technology,Mar,250533.0,44314.0
Technology,Feb,253078.0,42443.0
Furniture,Apr,270526.0,48530.0
Technology,Apr,272248.0,47218.0
Furniture,Dec,262457.0,48080.0
Office Supplies,May,730301.0,130056.0
Furniture,Jul,207708.0,36731.0
Furniture,May,232846.0,43472.0
