category,month,total_sales,total_profit
Furniture,Sep,263687.0,45673.0
Furniture,Oct,232474.0,42624.0
Furniture,Mar,297930.0,52087.0
Office Supplies,Feb,688753.0,120996.0
Technology,Jul,264655.0,47689.0
Office Supplies,Dec,851895.0,151416.0
Furniture,Aug,257357.0,45569.0
Office Supplies,Jul,710058.0,125261.0
Office Supplies,Jun,657690.0,116743.0
Technology,Sep,213445.0,37304.0
Technology,Dec,288229.0,51134.0
Technology,Jun,298390.0,53756.0
Office Supplies,Jan,796716.0,143782.0
Technology,Aug,272598.0,47388.0
Technology,Oct,323498.0,53578.0
Technology,Jan,280589.0,52520.0
Office Supplies,Mar,725541.0,122711.0
Office Supplies,Aug,670788.0,121283.0
Office Supplies,Sep,684608.0,118154.0
Office Supplies,Oct,754621.0,131196.0
Furniture,Nov,250091.0,42584.0
Office Supplies,Nov,687837.0,119058.0
Technology,May,267876.0,46281.0
Furniture,Feb,205141.0,37608.0
Office Supplies,Apr,679357.0,120732.0
Furniture,Jan,247294.0,43714.0
Furniture,Jun,241229.0,43134.0
Technology,Nov,294493.0,52078.0
Technology,Mar,256483.0,45358.0
Technology,Feb,256359.0,43035.0
Furniture,Apr,288187.0,52003.0
Technology,Apr,277596.0,48114.0
Furniture,Dec,265164.0,48552.0
Office Supplies,May,738307.0,131510.0
Furniture,Jul,215006.0,38072.0
Furniture,May,235753.0,43951.0
