state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,142,1
Alabama,Binders,141,2
Alabama,Storage,81,3
Alabama,Furnishings,78,4
Alabama,Accessories,71,5
Alabama,Chairs,64,6
Alabama,Art,59,7
Alabama,Phones,48,8
Alabama,Appliances,42,9
Alabama,Labels,40,10
Alabama,Tables,40,10
Alabama,Bookcases,36,12
Alabama,Envelopes,35,13
Alabama,Fasteners,24,14
Alabama,Supplies,12,15
Alabama,Machines,5,16
Alabama,Copiers,4,17
Arizona,Paper,544,1
Arizona,Binders,450,2
Arizona,Furnishings,421,3
Arizona,Phones,356,4
Arizona,Art,347,5
Arizona,Accessories,303,6
Arizona,Storage,215,7
Arizona,Appliances,200,8
Arizona,Chairs,190,9
Arizona,Labels,158,10
Arizona,Envelopes,104,11
Arizona,Bookcases,96,12
Arizona,Tables,90,13
Arizona,Machines,80,14
Arizona,Supplies,63,15
Arizona,Fasteners,60,16
Arizona,Copiers,26,17
Arkansas,Phones,57,1
Arkansas,Art,56,2
Arkansas,Paper,55,3
Arkansas,Furnishings,53,4
Arkansas,Binders,43,5
Arkansas,Storage,35,6
Arkansas,Chairs,28,7
Arkansas,Fasteners,24,8
Arkansas,Accessories,24,8
Arkansas,Tables,18,10
Arkansas,Appliances,18,10
Arkansas,Labels,18,10
Arkansas,Machines,8,13
Arkansas,Supplies,7,14
Arkansas,Bookcases,5,15
Arkansas,Envelopes,4,16
California,Paper,3894,1
California,Binders,2900,2
California,Phones,2751,3
California,Furnishings,2510,4
California,Art,2476,5
California,Accessories,2114,6
California,Storage,1859,7
California,Appliances,1456,8
California,Chairs,1255,9
California,Labels,1016,10
California,Machines,910,11
California,Envelopes,877,12
California,Tables,797,13
California,Bookcases,747,14
California,Fasteners,648,15
California,Supplies,559,16
California,Copiers,185,17
Colorado,Paper,472,1
Colorado,Binders,455,2
Colorado,Furnishings,354,3
Colorado,Phones,349,4
Colorado,Art,313,5
Colorado,Storage,285,6
Colorado,Accessories,226,7
Colorado,Appliances,187,8
Colorado,Chairs,134,9
Colorado,Envelopes,132,10
Colorado,Machines,128,11
Colorado,Labels,120,12
Colorado,Tables,119,13
Colorado,Bookcases,102,14
Colorado,Fasteners,76,15
Colorado,Supplies,73,16
Colorado,Copiers,16,17
Connecticut,Paper,148,1
Connecticut,Phones,129,2
Connecticut,Art,108,3
Connecticut,Binders,94,4
Connecticut,Accessories,88,5
Connecticut,Furnishings,85,6
Connecticut,Appliances,57,7
Connecticut,Storage,55,8
Connecticut,Chairs,53,9
Connecticut,Machines,45,10
Connecticut,Labels,43,11
Connecticut,Fasteners,35,12
Connecticut,Bookcases,24,13
Connecticut,Tables,19,14
Connecticut,Supplies,18,15
Connecticut,Envelopes,14,16
Connecticut,Copiers,7,17
Delaware,Paper,138,1
Delaware,Storage,130,2
Delaware,Furnishings,111,3
Delaware,Accessories,101,4
Delaware,Phones,84,5
Delaware,Binders,63,6
Delaware,Art,61,7
Delaware,Appliances,59,8
Delaware,Chairs,56,9
Delaware,Machines,41,10
Delaware,Envelopes,33,11
Delaware,Supplies,30,12
Delaware,Tables,28,13
Delaware,Labels,20,14
Delaware,Bookcases,20,14
Delaware,Fasteners,18,16
Delaware,Copiers,5,17
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Furnishings,14,3
District of Columbia,Tables,14,3
District of Columbia,Supplies,11,5
District of Columbia,Labels,10,6
District of Columbia,Envelopes,10,6
District of Columbia,Art,9,8
District of Columbia,Phones,9,8
District of Columbia,Chairs,8,10
District of Columbia,Fasteners,7,11
District of Columbia,Machines,3,12
District of Columbia,Appliances,2,13
Florida,Paper,746,1
Florida,Binders,614,2
Florida,Furnishings,530,3
Florida,Art,457,4
Florida,Phones,451,5
Florida,Accessories,440,6
Florida,Storage,314,7
Florida,Appliances,258,8
Florida,Chairs,255,9
Florida,Labels,219,10
Florida,Machines,194,11
Florida,Tables,193,12
Florida,Fasteners,127,13
Florida,Envelopes,127,13
Florida,Bookcases,113,15
Florida,Supplies,109,16
Florida,Copiers,18,17
Georgia,Paper,345,1
Georgia,Binders,289,2
Georgia,Phones,247,3
Georgia,Furnishings,203,4
Georgia,Art,200,5
Georgia,Storage,135,6
Georgia,Chairs,131,7
Georgia,Accessories,112,8
Georgia,Appliances,110,9
Georgia,Tables,92,10
Georgia,Labels,74,11
Georgia,Machines,66,12
Georgia,Bookcases,51,13
Georgia,Envelopes,31,14
Georgia,Fasteners,30,15
Georgia,Supplies,24,16
Georgia,Copiers,5,17
Illinois,Paper,1079,1
Illinois,Binders,763,2
Illinois,Phones,670,3
Illinois,Furnishings,638,4
Illinois,Accessories,544,5
Illinois,Art,482,6
Illinois,Storage,461,7
Illinois,Appliances,359,8
Illinois,Chairs,339,9
Illinois,Machines,314,10
Illinois,Labels,264,11
Illinois,Bookcases,230,12
Illinois,Tables,211,13
Illinois,Envelopes,178,14
Illinois,Supplies,165,15
Illinois,Fasteners,143,16
Illinois,Copiers,29,17
Indiana,Paper,235,1
Indiana,Phones,208,2
Indiana,Accessories,177,3
Indiana,Binders,171,4
Indiana,Furnishings,130,5
Indiana,Art,120,6
Indiana,Storage,96,7
Indiana,Labels,82,8
Indiana,Appliances,68,9
Indiana,Chairs,61,10
Indiana,Envelopes,47,11
Indiana,Tables,37,12
Indiana,Fasteners,32,13
Indiana,Supplies,30,14
Indiana,Machines,29,15
Indiana,Bookcases,29,15
Indiana,Copiers,11,17
Iowa,Binders,51,1
Iowa,Storage,47,2
Iowa,Furnishings,41,3
Iowa,Paper,38,4
Iowa,Phones,28,5
Iowa,Chairs,25,6
Iowa,Art,19,7
Iowa,Accessories,16,8
Iowa,Envelopes,14,9
Iowa,Appliances,12,10
Iowa,Fasteners,12,10
Iowa,Supplies,4,12
Iowa,Labels,3,13
Iowa,Machines,2,14
Iowa,Tables,1,15
Kansas,Paper,75,1
Kansas,Art,57,2
Kansas,Chairs,46,3
Kansas,Phones,42,4
Kansas,Fasteners,28,5
Kansas,Furnishings,26,6
Kansas,Accessories,20,7
