category,month,total_sales,total_profit
Furniture,Sep,162481.0,26678.0
Furniture,Oct,152308.0,28486.0
Furniture,Mar,182002.0,33514.0
Office Supplies,Feb,406538.0,72550.0
Technology,Jul,150309.0,26593.0
Office Supplies,Dec,470402.0,81546.0
Furniture,Aug,145906.0,26319.0
Office Supplies,Jul,377753.0,69515.0
Office Supplies,Jun,359040.0,65177.0
Technology,Sep,118963.0,21472.0
Technology,Dec,174282.0,30345.0
Technology,Jun,167255.0,30718.0
Office Supplies,Jan,437191.0,76904.0
Technology,Aug,147538.0,25427.0
Technology,Oct,183480.0,29831.0
Technology,Jan,154334.0,28473.0
Office Supplies,Mar,438915.0,72628.0
Office Supplies,Aug,390221.0,69983.0
Office Supplies,Sep,363048.0,62192.0
Office Supplies,Oct,443529.0,77371.0
Furniture,Nov,145161.0,24351.0
Office Supplies,Nov,383085.0,63871.0
Technology,May,145648.0,24139.0
Furniture,Feb,118203.0,22545.0
Office Supplies,Apr,375801.0,66229.0
Furniture,Jan,131963.0,23997.0
Furniture,Jun,109692.0,19091.0
Technology,Nov,169721.0,29447.0
Technology,Mar,133206.0,23205.0
Technology,Feb,131880.0,21946.0
Furniture,Apr,153152.0,27076.0
Technology,Apr,164944.0,28272.0
Furniture,Dec,141863.0,25174.0
Office Supplies,May,434576.0,77780.0
Furniture,Jul,119265.0,21143.0
Furniture,May,139147.0,26415.0
