category,month,total_sales,total_profit
Furniture,Sep,256541.0,44542.0
Furniture,Oct,220814.0,40617.0
Furniture,Mar,292581.0,51060.0
Office Supplies,Feb,674551.0,118507.0
Technology,Jul,259868.0,46596.0
Office Supplies,Dec,833819.0,148517.0
Furniture,Aug,249121.0,44239.0
Office Supplies,Jul,676894.0,120978.0
Office Supplies,Jun,630215.0,112389.0
Technology,Sep,209588.0,36549.0
Technology,Dec,275696.0,48570.0
Technology,Jun,290429.0,52371.0
Office Supplies,Jan,775519.0,140525.0
Technology,Aug,259545.0,45244.0
Technology,Oct,318541.0,52893.0
Technology,Jan,265059.0,49361.0
Office Supplies,Mar,707347.0,119794.0
Office Supplies,Aug,659845.0,119405.0
Office Supplies,Sep,669355.0,115302.0
Office Supplies,Oct,728332.0,125088.0
Furniture,Nov,244129.0,41616.0
Office Supplies,Nov,671910.0,116309.0
Technology,May,264766.0,45622.0
Furniture,Feb,201289.0,36904.0
Office Supplies,Apr,646570.0,114895.0
Furniture,Jan,238729.0,42265.0
Furniture,Jun,234074.0,41754.0
Technology,Nov,288827.0,51093.0
Technology,Mar,249110.0,44024.0
Technology,Feb,251437.0,42200.0
Furniture,Apr,268956.0,48243.0
Technology,Apr,271470.0,47157.0
Furniture,Dec,261191.0,47943.0
Office Supplies,May,727636.0,129626.0
Furniture,Jul,207234.0,36643.0
Furniture,May,228879.0,42953.0
