region,month_name,total_sales
South,Mar,243230.0
South,Jan,215498.0
East,Apr,348837.0
East,Nov,348174.0
Central,May,302633.0
East,Mar,314273.0
Central,Oct,260298.0
South,Nov,183982.0
Central,Apr,282785.0
South,Jul,166189.0
Central,Mar,308683.0
East,Jan,326422.0
West,Apr,346444.0
East,Sep,299142.0
South,Sep,206396.0
West,Aug,327282.0
Central,Nov,283692.0
South,Feb,227017.0
West,Mar,355212.0
South,Dec,251381.0
East,Feb,310666.0
West,Dec,410733.0
West,Sep,327159.0
Central,Sep,271081.0
South,Aug,229931.0
East,Jun,287222.0
West,Jan,407226.0
South,Apr,189672.0
Central,Dec,306503.0
West,Oct,370723.0
Central,Jun,270689.0
Central,Aug,242006.0
East,Oct,373934.0
West,Jun,365510.0
West,Jul,347989.0
West,Nov,349510.0
East,Dec,366475.0
South,Jun,198374.0
East,Jul,314961.0
East,May,295553.0
South,Oct,224234.0
Central,Jul,274105.0
Central,Jan,292137.0
East,Aug,345547.0
Central,Feb,274297.0
South,May,210757.0
West,May,378860.0
West,Feb,296122.0
