category,month,total_sales,total_profit
Furniture,Sep,244124.0,42729.0
Furniture,Oct,209823.0,38529.0
Furniture,Mar,263892.0,47104.0
Office Supplies,Feb,630165.0,111334.0
Technology,Jul,241599.0,43070.0
Office Supplies,Dec,766236.0,137323.0
Furniture,Aug,230257.0,40656.0
Office Supplies,Jul,615112.0,109513.0
Office Supplies,Jun,558775.0,100321.0
Technology,Sep,196230.0,34228.0
Technology,Dec,259954.0,46193.0
Technology,Jun,265980.0,47821.0
Office Supplies,Jan,709344.0,128654.0
Technology,Aug,239975.0,41574.0
Technology,Oct,282530.0,46420.0
Technology,Jan,249626.0,46737.0
Office Supplies,Mar,665368.0,112449.0
Office Supplies,Aug,607597.0,111263.0
Office Supplies,Sep,608685.0,104203.0
Office Supplies,Oct,661886.0,114109.0
Furniture,Nov,226754.0,38008.0
Office Supplies,Nov,608973.0,104596.0
Technology,May,237381.0,40006.0
Furniture,Feb,186067.0,34455.0
Office Supplies,Apr,598846.0,107145.0
Furniture,Jan,212194.0,36901.0
Furniture,Jun,209021.0,37388.0
Technology,Nov,267503.0,46846.0
Technology,Mar,232710.0,41169.0
Technology,Feb,213821.0,34888.0
Furniture,Apr,244096.0,43996.0
Technology,Apr,243619.0,42405.0
Furniture,Dec,218569.0,39198.0
Office Supplies,May,643771.0,114500.0
Furniture,Jul,184764.0,33141.0
Furniture,May,218026.0,41235.0
