region,month_name,total_sales
South,Mar,267605.0
South,Jan,232643.0
East,Apr,404906.0
East,Nov,384901.0
Central,May,340225.0
East,Mar,348847.0
Central,Oct,282424.0
South,Nov,202145.0
Central,Apr,309006.0
South,Jul,189109.0
Central,Mar,336677.0
East,Jan,384270.0
West,Apr,392099.0
East,Sep,356862.0
South,Sep,232901.0
West,Aug,362876.0
Central,Nov,318230.0
South,Feb,240254.0
West,Mar,388831.0
South,Dec,275627.0
East,Feb,332321.0
West,Dec,464035.0
West,Sep,351960.0
Central,Sep,292158.0
South,Aug,249288.0
East,Jun,314684.0
West,Jan,447761.0
South,Apr,201623.0
Central,Dec,335105.0
West,Oct,414044.0
Central,Jun,310147.0
Central,Aug,264309.0
East,Oct,418394.0
West,Jun,412234.0
West,Jul,377194.0
West,Nov,394709.0
East,Dec,401780.0
South,Jun,223953.0
East,Jul,382869.0
East,May,325669.0
South,Oct,242660.0
Central,Jul,315367.0
Central,Jan,320204.0
East,Aug,374288.0
Central,Feb,297391.0
South,May,244855.0
West,May,412179.0
West,Feb,320692.0
