category,month,total_sales,total_profit
Furniture,Sep,292263.0,50468.0
Furniture,Oct,257747.0,47326.0
Furniture,Mar,322717.0,56611.0
Office Supplies,Feb,763706.0,134126.0
Technology,Jul,305391.0,54533.0
Office Supplies,Dec,936488.0,165494.0
Furniture,Aug,284790.0,51014.0
Office Supplies,Jul,803277.0,142010.0
Office Supplies,Jun,759324.0,135861.0
Technology,Sep,243311.0,42172.0
Technology,Dec,321943.0,56472.0
Technology,Jun,333971.0,60601.0
Office Supplies,Jan,885925.0,159919.0
Technology,Aug,318815.0,54783.0
Technology,Oct,361303.0,60479.0
Technology,Jan,329985.0,61272.0
Office Supplies,Mar,846366.0,142278.0
Office Supplies,Aug,745707.0,135273.0
Office Supplies,Sep,794900.0,137733.0
Office Supplies,Oct,847323.0,146837.0
Furniture,Nov,282556.0,48409.0
Office Supplies,Nov,788116.0,135873.0
Technology,May,309489.0,52774.0
Furniture,Feb,231842.0,42254.0
Office Supplies,Apr,772965.0,136736.0
Furniture,Jan,279442.0,50126.0
Furniture,Jun,280221.0,47844.0
Technology,Nov,337735.0,60597.0
Technology,Mar,287085.0,50676.0
Technology,Feb,282484.0,47274.0
Furniture,Apr,324403.0,57496.0
Technology,Apr,307805.0,53483.0
Furniture,Dec,308223.0,55776.0
Office Supplies,May,838116.0,149212.0
Furniture,Jul,253994.0,44396.0
Furniture,May,304476.0,56064.0
