category,month,total_sales,total_profit
Furniture,Sep,230348.0,40140.0
Furniture,Oct,199578.0,36468.0
Furniture,Mar,243806.0,43788.0
Office Supplies,Feb,577388.0,102254.0
Technology,Jul,209606.0,37194.0
Office Supplies,Dec,697839.0,125357.0
Furniture,Aug,201627.0,35985.0
Office Supplies,Jul,564620.0,101118.0
Office Supplies,Jun,505044.0,90915.0
Technology,Sep,183257.0,31707.0
Technology,Dec,236596.0,41456.0
Technology,Jun,249559.0,44882.0
Office Supplies,Jan,654268.0,118797.0
Technology,Aug,211129.0,36749.0
Technology,Oct,257022.0,42700.0
Technology,Jan,236966.0,44334.0
Office Supplies,Mar,626100.0,106037.0
Office Supplies,Aug,562546.0,102922.0
Office Supplies,Sep,574560.0,98479.0
Office Supplies,Oct,617035.0,106104.0
Furniture,Nov,199941.0,34200.0
Office Supplies,Nov,566146.0,97138.0
Technology,May,212967.0,35973.0
Furniture,Feb,171595.0,32194.0
Office Supplies,Apr,554814.0,99577.0
Furniture,Jan,192277.0,33877.0
Furniture,Jun,194782.0,35134.0
Technology,Nov,251867.0,44148.0
Technology,Mar,212862.0,37492.0
Technology,Feb,197377.0,32124.0
Furniture,Apr,227325.0,41081.0
Technology,Apr,222962.0,38684.0
Furniture,Dec,205840.0,36928.0
Office Supplies,May,587121.0,105125.0
Furniture,Jul,172016.0,30912.0
Furniture,May,205910.0,38757.0
