region,month_name,total_sales
South,Mar,226415.0
South,Jan,197019.0
East,Apr,321710.0
East,Nov,330764.0
Central,May,276833.0
East,Mar,296081.0
Central,Oct,244828.0
South,Nov,174673.0
Central,Apr,270898.0
South,Jul,155632.0
Central,Mar,294966.0
East,Jan,313295.0
West,Apr,310819.0
East,Sep,285879.0
South,Sep,196953.0
West,Aug,309819.0
Central,Nov,269995.0
South,Feb,213523.0
West,Mar,342034.0
South,Dec,230872.0
East,Feb,293208.0
West,Dec,379203.0
West,Sep,306901.0
Central,Sep,256020.0
South,Aug,208478.0
East,Jun,263099.0
West,Jan,384252.0
South,Apr,175443.0
Central,Dec,286563.0
West,Oct,346141.0
Central,Jun,249081.0
Central,Aug,227541.0
East,Oct,344769.0
West,Jun,330124.0
West,Jul,324847.0
West,Nov,325470.0
East,Dec,342911.0
South,Jun,185413.0
East,Jul,301669.0
East,May,280767.0
South,Oct,212699.0
Central,Jul,256311.0
Central,Jan,270785.0
East,Aug,328846.0
Central,Feb,249838.0
South,May,203873.0
West,May,335093.0
West,Feb,268604.0
