segment,month_name,total_sales,total_profit
Corporate,Oct,413202.0,72083.0
Home Office,Jul,277698.0,48066.0
Consumer,Jul,634502.0,111140.0
Corporate,Mar,387018.0,65844.0
Consumer,Nov,612588.0,105493.0
Home Office,Aug,217080.0,36576.0
Consumer,Aug,681013.0,124599.0
Corporate,Aug,372944.0,65696.0
Home Office,Apr,222098.0,39389.0
Consumer,Jun,668679.0,117451.0
Consumer,May,666991.0,117754.0
Home Office,Sep,206342.0,34456.0
Corporate,Jul,359285.0,65242.0
Corporate,Dec,479144.0,87114.0
Corporate,May,416834.0,73345.0
Corporate,Apr,422837.0,73388.0
Home Office,May,261525.0,48092.0
Home Office,Jan,267634.0,48614.0
Home Office,Jun,226610.0,40829.0
Consumer,Sep,674761.0,117237.0
Home Office,Mar,272974.0,45110.0
Consumer,Apr,671353.0,120126.0
Home Office,Nov,244584.0,42566.0
Home Office,Oct,271274.0,47488.0
Consumer,Dec,753746.0,133919.0
Corporate,Nov,455893.0,79674.0
Corporate,Sep,359286.0,63047.0
Corporate,Feb,372105.0,63469.0
Home Office,Feb,219856.0,39425.0
Consumer,Mar,689716.0,121421.0
Consumer,Oct,682591.0,117521.0
Corporate,Jan,445764.0,78487.0
Consumer,Jan,677840.0,124592.0
Corporate,Jun,377181.0,67580.0
Home Office,Dec,254633.0,43080.0
Consumer,Feb,610167.0,108221.0
