region,month_name,total_sales
South,Mar,213279.0
South,Jan,187349.0
East,Apr,304988.0
East,Nov,310640.0
Central,May,264038.0
East,Mar,282490.0
Central,Oct,235516.0
South,Nov,164523.0
Central,Apr,249908.0
South,Jul,138973.0
Central,Mar,281246.0
East,Jan,297121.0
West,Apr,290077.0
East,Sep,272182.0
South,Sep,189882.0
West,Aug,278667.0
Central,Nov,251051.0
South,Feb,205110.0
West,Mar,314497.0
South,Dec,207078.0
East,Feb,278158.0
West,Dec,361612.0
West,Sep,289769.0
Central,Sep,246170.0
South,Aug,191633.0
East,Jun,246770.0
West,Jan,355542.0
South,Apr,167977.0
Central,Dec,262892.0
West,Oct,320404.0
Central,Jun,236278.0
Central,Aug,214083.0
East,Oct,333367.0
West,Jun,297502.0
West,Jul,302695.0
West,Nov,301558.0
East,Dec,318291.0
South,Jun,179831.0
East,Jul,286668.0
East,May,269469.0
South,Oct,199471.0
Central,Jul,232955.0
Central,Jan,254225.0
East,Aug,303241.0
Central,Feb,237346.0
South,May,190328.0
West,May,302222.0
West,Feb,239191.0
