category,month,total_sales,total_profit
Furniture,Sep,227808.0,39806.0
Furniture,Oct,196769.0,36021.0
Furniture,Mar,241414.0,43451.0
Office Supplies,Feb,569756.0,101006.0
Technology,Jul,207150.0,36873.0
Office Supplies,Dec,680377.0,121069.0
Furniture,Aug,199816.0,35681.0
Office Supplies,Jul,551316.0,99159.0
Office Supplies,Jun,500018.0,90121.0
Technology,Sep,176288.0,30799.0
Technology,Dec,233690.0,40790.0
Technology,Jun,247959.0,44618.0
Office Supplies,Jan,644222.0,116689.0
Technology,Aug,208808.0,36323.0
Technology,Oct,254705.0,42323.0
Technology,Jan,234537.0,44025.0
Office Supplies,Mar,619617.0,105000.0
Office Supplies,Aug,556449.0,101925.0
Office Supplies,Sep,566302.0,96803.0
Office Supplies,Oct,608168.0,104566.0
Furniture,Nov,196968.0,33635.0
Office Supplies,Nov,559607.0,95941.0
Technology,May,210283.0,35619.0
Furniture,Feb,168658.0,31818.0
Office Supplies,Apr,543832.0,97361.0
Furniture,Jan,191246.0,33674.0
Furniture,Jun,190518.0,34510.0
Technology,Nov,247068.0,43285.0
Technology,Mar,211806.0,37356.0
Technology,Feb,188598.0,31081.0
Furniture,Apr,225548.0,40738.0
Technology,Apr,221151.0,38378.0
Furniture,Dec,203509.0,36446.0
Office Supplies,May,582237.0,104271.0
Furniture,Jul,169691.0,30479.0
Furniture,May,203164.0,38222.0
