category,month,total_sales,total_profit
Furniture,Sep,263071.0,45588.0
Furniture,Oct,229234.0,42144.0
Furniture,Mar,296915.0,51872.0
Office Supplies,Feb,687284.0,120725.0
Technology,Jul,263817.0,47569.0
Office Supplies,Dec,847985.0,150724.0
Furniture,Aug,256337.0,45407.0
Office Supplies,Jul,694142.0,123731.0
Office Supplies,Jun,654127.0,115918.0
Technology,Sep,212148.0,37023.0
Technology,Dec,286604.0,50894.0
Technology,Jun,295083.0,53283.0
Office Supplies,Jan,792823.0,143230.0
Technology,Aug,271855.0,47303.0
Technology,Oct,322736.0,53527.0
Technology,Jan,271978.0,50669.0
Office Supplies,Mar,720734.0,122070.0
Office Supplies,Aug,668196.0,120814.0
Office Supplies,Sep,682952.0,117906.0
Office Supplies,Oct,750239.0,130468.0
Furniture,Nov,248169.0,42326.0
Office Supplies,Nov,682639.0,118330.0
Technology,May,266476.0,45922.0
Furniture,Feb,204125.0,37429.0
Office Supplies,Apr,669496.0,118664.0
Furniture,Jan,246639.0,43590.0
Furniture,Jun,238643.0,42548.0
Technology,Nov,293624.0,51967.0
Technology,Mar,256264.0,45323.0
Technology,Feb,255267.0,42931.0
Furniture,Apr,287420.0,51848.0
Technology,Apr,273949.0,47608.0
Furniture,Dec,264319.0,48400.0
Office Supplies,May,736507.0,131242.0
Furniture,Jul,213061.0,37680.0
Furniture,May,234301.0,43753.0
