category,month,total_sales,total_profit
Furniture,Sep,247009.0,43115.0
Furniture,Oct,212891.0,39081.0
Furniture,Mar,269435.0,48025.0
Office Supplies,Feb,646276.0,113470.0
Technology,Jul,245128.0,43713.0
Office Supplies,Dec,786343.0,140982.0
Furniture,Aug,235415.0,41557.0
Office Supplies,Jul,627947.0,111851.0
Office Supplies,Jun,571762.0,102497.0
Technology,Sep,200426.0,34907.0
Technology,Dec,265398.0,46897.0
Technology,Jun,280090.0,50591.0
Office Supplies,Jan,718012.0,130171.0
Technology,Aug,241908.0,41942.0
Technology,Oct,285935.0,46887.0
Technology,Jan,251869.0,47175.0
Office Supplies,Mar,675307.0,113945.0
Office Supplies,Aug,617197.0,112891.0
Office Supplies,Sep,623349.0,107052.0
Office Supplies,Oct,680180.0,116741.0
Furniture,Nov,228826.0,38301.0
Office Supplies,Nov,619402.0,106298.0
Technology,May,250159.0,42651.0
Furniture,Feb,190232.0,35216.0
Office Supplies,Apr,609459.0,108967.0
Furniture,Jan,226654.0,40214.0
Furniture,Jun,214565.0,38369.0
Technology,Nov,271891.0,47850.0
Technology,Mar,235513.0,41618.0
Technology,Feb,227919.0,36991.0
Furniture,Apr,247219.0,44520.0
Technology,Apr,256573.0,44946.0
Furniture,Dec,231029.0,42450.0
Office Supplies,May,668301.0,118159.0
Furniture,Jul,187137.0,33429.0
Furniture,May,220129.0,41644.0
