category,month,total_sales,total_profit
Furniture,Sep,252351.0,43974.0
Furniture,Oct,219162.0,40342.0
Furniture,Mar,287781.0,50236.0
Office Supplies,Feb,665006.0,116737.0
Technology,Jul,256112.0,45745.0
Office Supplies,Dec,813739.0,145046.0
Furniture,Aug,244377.0,43353.0
Office Supplies,Jul,646001.0,115023.0
Office Supplies,Jun,608773.0,107830.0
Technology,Sep,207345.0,36141.0
Technology,Dec,271580.0,47892.0
Technology,Jun,284468.0,51397.0
Office Supplies,Jan,748310.0,135173.0
Technology,Aug,251681.0,43705.0
Technology,Oct,294695.0,48432.0
Technology,Jan,258818.0,48293.0
Office Supplies,Mar,691591.0,116839.0
Office Supplies,Aug,648708.0,117464.0
Office Supplies,Sep,644082.0,110758.0
Office Supplies,Oct,715332.0,123023.0
Furniture,Nov,232019.0,38883.0
Office Supplies,Nov,656461.0,113832.0
Technology,May,259031.0,44454.0
Furniture,Feb,199313.0,36530.0
Office Supplies,Apr,636080.0,113362.0
Furniture,Jan,234155.0,41525.0
Furniture,Jun,228554.0,40693.0
Technology,Nov,276878.0,48707.0
Technology,Mar,242026.0,43014.0
Technology,Feb,243783.0,40835.0
Furniture,Apr,264662.0,47456.0
Technology,Apr,266996.0,46356.0
Furniture,Dec,249773.0,45693.0
Office Supplies,May,703641.0,125491.0
Furniture,Jul,201131.0,35515.0
Furniture,May,225131.0,42442.0
