region,month_name,total_sales
South,Mar,293137.0
South,Jan,252421.0
East,Apr,432886.0
East,Nov,419531.0
Central,May,365236.0
East,Mar,380804.0
Central,Oct,309023.0
South,Nov,218930.0
Central,Apr,326195.0
South,Jul,210466.0
Central,Mar,350181.0
East,Jan,413081.0
West,Apr,413199.0
East,Sep,381204.0
South,Sep,253676.0
West,Aug,393572.0
Central,Nov,337434.0
South,Feb,253846.0
West,Mar,419675.0
South,Dec,290884.0
East,Feb,354906.0
West,Dec,502520.0
West,Sep,385526.0
Central,Sep,307102.0
South,Aug,270824.0
East,Jun,334045.0
West,Jan,478238.0
South,Apr,228343.0
Central,Dec,352047.0
West,Oct,437895.0
Central,Jun,330040.0
Central,Aug,279229.0
East,Oct,442572.0
West,Jun,456713.0
West,Jul,404212.0
West,Nov,429545.0
East,Dec,419282.0
South,Jun,247946.0
East,Jul,404144.0
East,May,358013.0
South,Oct,262753.0
Central,Jul,341862.0
Central,Jan,346608.0
East,Aug,402753.0
Central,Feb,318178.0
South,May,259652.0
West,May,457596.0
West,Feb,347616.0
