category,month,total_sales,total_profit
Furniture,Sep,272735.0,47271.0
Furniture,Oct,241004.0,44181.0
Furniture,Mar,308186.0,54053.0
Office Supplies,Feb,715307.0,125726.0
Technology,Jul,283438.0,50622.0
Office Supplies,Dec,893316.0,158553.0
Furniture,Aug,265332.0,46834.0
Office Supplies,Jul,744532.0,131277.0
Office Supplies,Jun,694353.0,123547.0
Technology,Sep,226773.0,39388.0
Technology,Dec,303259.0,53164.0
Technology,Jun,311166.0,56309.0
Office Supplies,Jan,832056.0,150192.0
Technology,Aug,290198.0,50108.0
Technology,Oct,337193.0,56233.0
Technology,Jan,295995.0,54946.0
Office Supplies,Mar,766593.0,129970.0
Office Supplies,Aug,698338.0,125997.0
Office Supplies,Sep,736892.0,127461.0
Office Supplies,Oct,784414.0,135965.0
Furniture,Nov,260816.0,44582.0
Office Supplies,Nov,728644.0,125027.0
Technology,May,286228.0,49414.0
Furniture,Feb,212753.0,39159.0
Office Supplies,Apr,725235.0,128151.0
Furniture,Jan,258933.0,45835.0
Furniture,Jun,260165.0,44922.0
Technology,Nov,314280.0,56296.0
Technology,Mar,270368.0,47737.0
Technology,Feb,268190.0,45090.0
Furniture,Apr,298153.0,53767.0
Technology,Apr,288616.0,50249.0
Furniture,Dec,285503.0,51426.0
Office Supplies,May,786650.0,140131.0
Furniture,Jul,238707.0,41811.0
Furniture,May,264111.0,47938.0
