category,month,total_sales,total_profit
Furniture,Sep,256117.0,44474.0
Furniture,Oct,220341.0,40563.0
Furniture,Mar,290229.0,50680.0
Office Supplies,Feb,671089.0,117908.0
Technology,Jul,256990.0,45982.0
Office Supplies,Dec,830814.0,148160.0
Furniture,Aug,247912.0,44033.0
Office Supplies,Jul,669606.0,119907.0
Office Supplies,Jun,626323.0,111687.0
Technology,Sep,209222.0,36509.0
Technology,Dec,274403.0,48395.0
Technology,Jun,287134.0,51880.0
Office Supplies,Jan,771105.0,139680.0
Technology,Aug,258465.0,44988.0
Technology,Oct,297684.0,48956.0
Technology,Jan,263199.0,49083.0
Office Supplies,Mar,702567.0,118902.0
Office Supplies,Aug,655168.0,118417.0
Office Supplies,Sep,653297.0,112150.0
Office Supplies,Oct,720848.0,124045.0
Furniture,Nov,243182.0,41478.0
Office Supplies,Nov,667296.0,115511.0
Technology,May,262814.0,45249.0
Furniture,Feb,200740.0,36751.0
Office Supplies,Apr,645644.0,114712.0
Furniture,Jan,237358.0,41990.0
Furniture,Jun,231029.0,41215.0
Technology,Nov,286466.0,50598.0
Technology,Mar,247305.0,43677.0
Technology,Feb,249388.0,41917.0
Furniture,Apr,267047.0,47843.0
Technology,Apr,270755.0,47075.0
Furniture,Dec,258334.0,47487.0
Office Supplies,May,721731.0,128682.0
Furniture,Jul,206123.0,36395.0
Furniture,May,227307.0,42697.0
