region,month_name,total_sales
South,Mar,221288.0
South,Jan,193060.0
East,Apr,310783.0
East,Nov,322077.0
Central,May,272340.0
East,Mar,288855.0
Central,Oct,243245.0
South,Nov,170752.0
Central,Apr,264079.0
South,Jul,152953.0
Central,Mar,293311.0
East,Jan,304093.0
West,Apr,303217.0
East,Sep,280830.0
South,Sep,195278.0
West,Aug,295890.0
Central,Nov,265447.0
South,Feb,211647.0
West,Mar,335909.0
South,Dec,219358.0
East,Feb,287206.0
West,Dec,374173.0
West,Sep,298241.0
Central,Sep,252207.0
South,Aug,198402.0
East,Jun,256923.0
West,Jan,368222.0
South,Apr,172492.0
Central,Dec,281161.0
West,Oct,339920.0
Central,Jun,244725.0
Central,Aug,222742.0
East,Oct,338281.0
West,Jun,311859.0
West,Jul,317916.0
West,Nov,312952.0
East,Dec,336688.0
South,Jun,184046.0
East,Jul,298023.0
East,May,275970.0
South,Oct,209766.0
Central,Jul,241683.0
Central,Jan,263691.0
East,Aug,315635.0
Central,Feb,244774.0
South,May,199993.0
West,May,326719.0
West,Feb,260745.0
