segment,month_name,total_sales,total_profit
Corporate,Oct,339495.0,57928.0
Home Office,Jul,196034.0,34121.0
Consumer,Jul,503272.0,90223.0
Corporate,Mar,305748.0,53133.0
Consumer,Nov,481754.0,83305.0
Home Office,Aug,162783.0,28272.0
Consumer,Aug,540119.0,98972.0
Corporate,Aug,294279.0,52589.0
Home Office,Apr,182660.0,32758.0
Consumer,Jun,497844.0,89170.0
Consumer,May,523904.0,93332.0
Home Office,Sep,161539.0,26831.0
Corporate,Jul,277055.0,50928.0
Corporate,Dec,395182.0,71026.0
Corporate,May,333958.0,58398.0
Corporate,Apr,316394.0,55177.0
Home Office,May,181455.0,33453.0
Home Office,Jan,205702.0,37417.0
Home Office,Jun,167451.0,31423.0
Consumer,Sep,544846.0,94239.0
Home Office,Mar,213653.0,34477.0
Consumer,Apr,522579.0,94055.0
Home Office,Nov,202362.0,35580.0
Home Office,Oct,209717.0,36058.0
Consumer,Dec,576148.0,104226.0
Corporate,Nov,355790.0,60318.0
Corporate,Sep,299260.0,52465.0
Corporate,Feb,307034.0,52251.0
Home Office,Feb,177164.0,31813.0
Consumer,Mar,583771.0,103395.0
Consumer,Oct,547994.0,94772.0
Corporate,Jan,371140.0,65354.0
Consumer,Jan,525231.0,97397.0
Corporate,Jun,306868.0,54668.0
Home Office,Dec,191564.0,32354.0
Consumer,Feb,490154.0,87377.0
