region,month_name,total_sales
South,Mar,230928.0
South,Jan,214075.0
East,Apr,336843.0
East,Nov,340953.0
Central,May,298316.0
East,Mar,306830.0
Central,Oct,252543.0
South,Nov,180269.0
Central,Apr,278650.0
South,Jul,164049.0
Central,Mar,303333.0
East,Jan,321643.0
West,Apr,338124.0
East,Sep,294501.0
South,Sep,200975.0
West,Aug,320424.0
Central,Nov,276154.0
South,Feb,221869.0
West,Mar,350328.0
South,Dec,250070.0
East,Feb,304546.0
West,Dec,405366.0
West,Sep,319512.0
Central,Sep,268140.0
South,Aug,224457.0
East,Jun,276907.0
West,Jan,396579.0
South,Apr,184626.0
Central,Dec,300472.0
West,Oct,358930.0
Central,Jun,265911.0
Central,Aug,236406.0
East,Oct,367907.0
West,Jun,340487.0
West,Jul,341304.0
West,Nov,334541.0
East,Dec,362117.0
South,Jun,192035.0
East,Jul,309470.0
East,May,288476.0
South,Oct,219693.0
Central,Jul,265923.0
Central,Jan,276086.0
East,Aug,339185.0
Central,Feb,271579.0
South,May,210067.0
West,May,358766.0
West,Feb,284782.0
