state,sub_category,quantity_sold,sub_category_rank
Alabama,Binders,152,1
Alabama,Paper,149,2
Alabama,Furnishings,100,3
Alabama,Storage,100,3
Alabama,Accessories,85,5
Alabama,Chairs,65,6
Alabama,Art,62,7
Alabama,Phones,52,8
Alabama,Appliances,51,9
Alabama,Labels,44,10
Alabama,Tables,40,11
Alabama,Envelopes,37,12
Alabama,Bookcases,36,13
Alabama,Fasteners,25,14
Alabama,Supplies,16,15
Alabama,Copiers,11,16
Alabama,Machines,10,17
Arizona,Paper,624,1
Arizona,Binders,501,2
Arizona,Furnishings,477,3
Arizona,Phones,412,4
Arizona,Art,374,5
Arizona,Accessories,336,6
Arizona,Storage,235,7
Arizona,Appliances,223,8
Arizona,Chairs,199,9
Arizona,Labels,178,10
Arizona,Bookcases,120,11
Arizona,Envelopes,118,12
Arizona,Machines,105,13
Arizona,Tables,98,14
Arizona,Supplies,77,15
Arizona,Fasteners,64,16
Arizona,Copiers,26,17
Arkansas,Paper,73,1
Arkansas,Binders,64,2
Arkansas,Art,63,3
Arkansas,Phones,62,4
Arkansas,Furnishings,58,5
Arkansas,Storage,42,6
Arkansas,Chairs,33,7
Arkansas,Accessories,25,8
Arkansas,Fasteners,24,9
Arkansas,Appliances,23,10
Arkansas,Labels,19,11
Arkansas,Tables,18,12
Arkansas,Envelopes,16,13
Arkansas,Machines,8,14
Arkansas,Supplies,7,15
Arkansas,Bookcases,5,16
California,Paper,4602,1
California,Binders,3329,2
California,Phones,3204,3
California,Furnishings,3009,4
California,Art,2791,5
California,Accessories,2469,6
California,Storage,2248,7
California,Appliances,1687,8
California,Chairs,1475,9
California,Labels,1193,10
California,Machines,1108,11
California,Envelopes,987,12
California,Tables,933,13
California,Bookcases,855,14
California,Fasteners,753,15
California,Supplies,652,16
California,Copiers,234,17
Colorado,Paper,526,1
Colorado,Binders,523,2
Colorado,Furnishings,404,3
Colorado,Phones,394,4
Colorado,Art,389,5
Colorado,Storage,320,6
Colorado,Accessories,290,7
Colorado,Appliances,216,8
Colorado,Envelopes,177,9
Colorado,Chairs,161,10
Colorado,Machines,147,11
Colorado,Labels,146,12
Colorado,Tables,139,13
Colorado,Bookcases,118,14
Colorado,Fasteners,92,15
Colorado,Supplies,85,16
Colorado,Copiers,25,17
Connecticut,Paper,181,1
Connecticut,Phones,132,2
Connecticut,Art,119,3
Connecticut,Binders,103,4
Connecticut,Accessories,98,5
Connecticut,Furnishings,98,5
Connecticut,Storage,66,7
Connecticut,Appliances,57,8
Connecticut,Chairs,53,9
Connecticut,Machines,48,10
Connecticut,Labels,48,10
Connecticut,Fasteners,35,12
Connecticut,Bookcases,32,13
Connecticut,Supplies,23,14
Connecticut,Envelopes,23,14
Connecticut,Tables,19,16
Connecticut,Copiers,7,17
Delaware,Paper,165,1
Delaware,Storage,140,2
Delaware,Furnishings,114,3
Delaware,Accessories,104,4
Delaware,Phones,84,5
Delaware,Binders,75,6
Delaware,Appliances,68,7
Delaware,Art,64,8
Delaware,Chairs,58,9
Delaware,Machines,46,10
Delaware,Tables,39,11
Delaware,Envelopes,33,12
Delaware,Supplies,30,13
Delaware,Bookcases,29,14
Delaware,Labels,25,15
Delaware,Fasteners,18,16
Delaware,Copiers,5,17
District of Columbia,Paper,44,1
District of Columbia,Phones,25,2
District of Columbia,Furnishings,25,2
District of Columbia,Art,16,4
District of Columbia,Labels,16,4
District of Columbia,Binders,15,6
District of Columbia,Envelopes,14,7
District of Columbia,Tables,14,7
District of Columbia,Supplies,12,9
District of Columbia,Appliances,12,9
District of Columbia,Chairs,8,11
District of Columbia,Fasteners,7,12
District of Columbia,Accessories,7,12
District of Columbia,Bookcases,5,14
District of Columbia,Machines,3,15
Florida,Paper,884,1
Florida,Binders,658,2
Florida,Furnishings,648,3
Florida,Phones,528,4
Florida,Art,495,5
Florida,Accessories,477,6
Florida,Storage,377,7
Florida,Appliances,316,8
Florida,Chairs,282,9
Florida,Labels,250,10
Florida,Machines,225,11
Florida,Tables,222,12
Florida,Fasteners,149,13
Florida,Envelopes,141,14
Florida,Bookcases,134,15
Florida,Supplies,127,16
Florida,Copiers,21,17
Georgia,Paper,377,1
Georgia,Binders,319,2
Georgia,Phones,269,3
Georgia,Furnishings,252,4
Georgia,Art,217,5
Georgia,Storage,150,6
Georgia,Chairs,137,7
Georgia,Accessories,137,7
Georgia,Appliances,121,9
Georgia,Tables,99,10
Georgia,Labels,78,11
Georgia,Machines,68,12
Georgia,Bookcases,60,13
Georgia,Envelopes,50,14
Georgia,Fasteners,46,15
Georgia,Supplies,34,16
Georgia,Copiers,8,17
Illinois,Paper,1282,1
Illinois,Binders,843,2
Illinois,Phones,752,3
Illinois,Furnishings,733,4
Illinois,Accessories,645,5
Illinois,Art,606,6
Illinois,Storage,554,7
Illinois,Appliances,404,8
Illinois,Chairs,375,9
Illinois,Machines,348,10
Illinois,Labels,333,11
Illinois,Tables,251,12
Illinois,Bookcases,251,12
Illinois,Supplies,195,14
Illinois,Envelopes,195,14
Illinois,Fasteners,163,16
Illinois,Copiers,37,17
Indiana,Paper,276,1
Indiana,Phones,220,2
Indiana,Accessories,196,3
Indiana,Binders,186,4
Indiana,Art,153,5
Indiana,Furnishings,140,6
Indiana,Storage,114,7
Indiana,Labels,83,8
Indiana,Chairs,75,9
Indiana,Appliances,70,10
Indiana,Supplies,63,11
Indiana,Tables,52,12
Indiana,Envelopes,47,13
Indiana,Machines,40,14
Indiana,Fasteners,35,15
Indiana,Bookcases,29,16
Indiana,Copiers,11,17
Iowa,Binders,53,1
Iowa,Storage,48,2
Iowa,Furnishings,43,3
Iowa,Paper,38,4
Iowa,Phones,36,5
Iowa,Art,27,6
Iowa,Chairs,25,7
Iowa,Accessories,16,8
Iowa,Envelopes,14,9
Iowa,Appliances,12,10
Iowa,Fasteners,12,10
Iowa,Supplies,4,12
Iowa,Labels,3,13
Iowa,Machines,2,14
Iowa,Tables,1,15
Kansas,Paper,75,1
Kansas,Art,57,2
Kansas,Chairs,46,3
Kansas,Phones,42,4
Kansas,Binders,31,5
Kansas,Fasteners,28,6
Kansas,Furnishings,26,7
Kansas,Accessories,25,8
Kansas,Labels,19,9
Kansas,Appliances,18,10
Kansas,Tables,16,11
Kansas,Supplies,16,11
Kansas,Machines,11,13
Kansas,Storage,10,14
Kansas,Bookcases,8,15
Kansas,Envelopes,5,16
Kansas,Copiers,2,17
Kentucky,Paper,489,1
Kentucky,Binders,366,2
Kentucky,Phones,307,3
Kentucky,Art,276,4
Kentucky,Accessories,246,5
Kentucky,Furnishings,235,6
Kentucky,Storage,228,7
Kentucky,Appliances,165,8
Kentucky,Chairs,160,9
Kentucky,Labels,115,10
Kentucky,Bookcases,96,11
Kentucky,Fasteners,95,12
Kentucky,Envelopes,91,13
Kentucky,Machines,84,14
Kentucky,Tables,52,15
Kentucky,Supplies,41,16
Kentucky,Copiers,18,17
Louisiana,Binders,123,1
Louisiana,Art,111,2
Louisiana,Paper,111,2
Louisiana,Phones,55,4
Louisiana,Furnishings,54,5
Louisiana,Chairs,51,6
Louisiana,Appliances,47,7
Louisiana,Storage,46,8
Louisiana,Accessories,38,9
Louisiana,Fasteners,31,10
Louisiana,Labels,26,11
Louisiana,Bookcases,23,12
Louisiana,Machines,23,12
Louisiana,Tables,22,14
Louisiana,Envelopes,16,15
Louisiana,Supplies,11,16
Louisiana,Copiers,9,17
Maryland,Binders,61,1
Maryland,Storage,52,2
Maryland,Furnishings,52,2
Maryland,Paper,43,4
Maryland,Phones,41,5
Maryland,Labels,30,6
Maryland,Appliances,29,7
Maryland,Chairs,27,8
Maryland,Machines,24,9
Maryland,Art,23,10
Maryland,Supplies,23,10
