category,month,total_sales,total_profit
Furniture,Sep,294427.0,50923.0
Furniture,Oct,259630.0,47673.0
Furniture,Mar,323170.0,56665.0
Office Supplies,Feb,765994.0,134569.0
Technology,Jul,307282.0,55012.0
Office Supplies,Dec,940313.0,166007.0
Furniture,Aug,285358.0,51100.0
Office Supplies,Jul,808049.0,142852.0
Office Supplies,Jun,763871.0,136582.0
Technology,Sep,244145.0,42338.0
Technology,Dec,323263.0,56710.0
Technology,Jun,334606.0,60691.0
Office Supplies,Jan,889841.0,160614.0
Technology,Aug,318887.0,54789.0
Technology,Oct,362385.0,60618.0
Technology,Jan,330561.0,61383.0
Office Supplies,Mar,847702.0,142506.0
Office Supplies,Aug,748432.0,135744.0
Office Supplies,Sep,801382.0,138928.0
Office Supplies,Oct,850511.0,147457.0
Furniture,Nov,284506.0,48678.0
Office Supplies,Nov,792152.0,136578.0
Technology,May,312603.0,53271.0
Furniture,Feb,232649.0,42352.0
Office Supplies,Apr,776610.0,137385.0
Furniture,Jan,279442.0,50126.0
Furniture,Jun,280867.0,47919.0
Technology,Nov,339108.0,60838.0
Technology,Mar,288410.0,50875.0
Technology,Feb,282484.0,47274.0
Furniture,Apr,325119.0,57613.0
Technology,Apr,307894.0,53497.0
Furniture,Dec,309907.0,56149.0
Office Supplies,May,844331.0,150350.0
Furniture,Jul,255539.0,44678.0
Furniture,May,306606.0,56326.0
