state,total_sales,total_customers
Alabama,92651.0,54
Arizona,338340.0,124
Arkansas,70792.0,11
California,2757889.0,987
Colorado,326032.0,133
Connecticut,123429.0,49
Delaware,99880.0,35
District of Columbia,9096.0,4
Florida,507078.0,159
Georgia,188828.0,96
Illinois,713008.0,266
Indiana,177698.0,69
Iowa,20992.0,13
Kansas,36048.0,5
Kentucky,307272.0,86
Louisiana,65206.0,30
Maryland,31572.0,11
Massachusetts,178398.0,65
Michigan,247012.0,92
Minnesota,215901.0,74
Mississippi,81574.0,29
Missouri,98135.0,42
Nebraska,18549.0,8
Nevada,32375.0,14
New Hampshire,30291.0,11
New Jersey,200625.0,65
New Mexico,32157.0,21
New York,1372452.0,515
North Carolina,436070.0,197
Ohio,620678.0,233
Oklahoma,47133.0,16
Oregon,51551.0,18
Pennsylvania,703053.0,280
Rhode Island,69043.0,26
South Dakota,8696.0,7
Tennessee,200120.0,74
Texas,1300741.0,465
Utah,66469.0,30
Virginia,279607.0,88
Washington,619456.0,235
Wisconsin,103670.0,59
